-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     2.75
  0 (anger)      16.75     6.00     4.25
  1 (disgust)    27.00     6.00     4.50
  0 (anger)      37.50     6.00     3.50
  1 (disgust)    47.00     6.00     2.50
  0 (anger)      55.50     6.00     2.50
  0 (anger)      64.00     6.00     2.25
  0 (anger)      72.25     6.00     5.00
  1 (disgust)    83.25     6.00     2.25
  0 (anger)      91.50     6.00     2.75
  1 (disgust)   100.25     6.00     5.75
  0 (anger)     112.00     6.00     5.00
  1 (disgust)   123.00     6.00     5.50
  0 (anger)     134.50     6.00     2.50
  0 (anger)     143.00     6.00     4.00
  0 (anger)     153.00     6.00     6.50
  1 (disgust)   165.50     6.00     9.50
  1 (disgust)   181.00     6.00     2.25
  1 (disgust)   189.25     6.00     8.50
  0 (anger)     203.75     6.00     2.75
  1 (disgust)   212.50     6.00     3.25
  0 (anger)     221.75     6.00     4.75
  0 (anger)     232.50     6.00     3.00
  0 (anger)     241.50     6.00     3.00
  0 (anger)     250.50     6.00     3.75
  0 (anger)     260.25     6.00     2.25
  0 (anger)     268.50     6.00     4.25
  1 (disgust)   278.75     6.00     2.50
  1 (disgust)   287.25     6.00     2.25
  1 (disgust)   295.50     6.00     3.25
  1 (disgust)   304.75     6.00     3.00
  1 (disgust)   313.75     6.00     3.00
  1 (disgust)   322.75     6.00     2.75
  0 (anger)     331.50     6.00     6.75
  1 (disgust)   344.25     6.00     7.50
  0 (anger)     357.75     6.00     2.00
  0 (anger)     365.75     6.00     4.75
  0 (anger)     376.50     6.00     2.00
  1 (disgust)   384.50     6.00     4.25
  0 (anger)     394.75     6.00     8.00
  0 (anger)     408.75     6.00     3.25
  0 (anger)     418.00     6.00     2.50
  1 (disgust)   426.50     6.00     5.25
  1 (disgust)   437.75     6.00     6.00
  1 (disgust)   449.75     6.00     3.50
  1 (disgust)   459.25     6.00     3.75
  0 (anger)     469.00     6.00     4.00
  0 (anger)     479.00     6.00     5.50
  0 (anger)     490.50     6.00     2.00
  0 (anger)     498.50     6.00     3.75
  1 (disgust)   508.25     6.00     7.00
  1 (disgust)   521.25     6.00     3.25
  0 (anger)     530.50     6.00     4.50
  1 (disgust)   541.00     6.00     6.25
  1 (disgust)   553.25     6.00     2.50
  0 (anger)     561.75     6.00     3.75
  1 (disgust)   571.50     6.00     2.75
  0 (anger)     580.25     6.00     2.25
  1 (disgust)   588.50     6.00     3.50
  1 (disgust)   598.00     6.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     2.25
  1 (disgust)    16.25     6.00     3.75
  1 (disgust)    26.00     6.00     2.50
  1 (disgust)    34.50     6.00     5.50
  0 (anger)      46.00     6.00     4.25
  0 (anger)      56.25     6.00     7.50
  1 (disgust)    69.75     6.00     5.75
  1 (disgust)    81.50     6.00     3.75
  0 (anger)      91.25     6.00     4.50
  1 (disgust)   101.75     6.00     2.50
  0 (anger)     110.25     6.00     2.25
  0 (anger)     118.50     6.00     2.50
  1 (disgust)   127.00     6.00     2.50
  0 (anger)     135.50     6.00     3.50
  0 (anger)     145.00     6.00     2.25
  1 (disgust)   153.25     6.00     4.75
  1 (disgust)   164.00     6.00     3.25
  0 (anger)     173.25     6.00     6.75
  1 (disgust)   186.00     6.00     2.00
  1 (disgust)   194.00     6.00     2.00
  0 (anger)     202.00     6.00     5.00
  0 (anger)     213.00     6.00     9.50
  0 (anger)     228.50     6.00     6.50
  0 (anger)     241.00     6.00     3.00
  0 (anger)     250.00     6.00     6.25
  0 (anger)     262.25     6.00     5.50
  1 (disgust)   273.75     6.00     2.25
  1 (disgust)   282.00     6.00     2.75
  0 (anger)     290.75     6.00     2.25
  0 (anger)     299.00     6.00     3.25
  1 (disgust)   308.25     6.00     3.00
  0 (anger)     317.25     6.00     8.00
  1 (disgust)   331.25     6.00     3.50
  1 (disgust)   340.75     6.00     4.50
  1 (disgust)   351.25     6.00     5.00
  0 (anger)     362.25     6.00     3.00
  0 (anger)     371.25     6.00     3.25
  1 (disgust)   380.50     6.00     3.75
  1 (disgust)   390.25     6.00     4.00
  1 (disgust)   400.25     6.00     2.75
  1 (disgust)   409.00     6.00     4.25
  0 (anger)     419.25     6.00     3.25
  0 (anger)     428.50     6.00     4.75
  0 (anger)     439.25     6.00     2.25
  1 (disgust)   447.50     6.00     8.50
  1 (disgust)   462.00     6.00     5.25
  1 (disgust)   473.25     6.00     3.75
  0 (anger)     483.00     6.00     2.00
  0 (anger)     491.00     6.00     6.00
  1 (disgust)   503.00     6.00     4.00
  1 (disgust)   513.00     6.00     4.25
  1 (disgust)   523.25     6.00     2.75
  0 (anger)     532.00     6.00     2.75
  0 (anger)     540.75     6.00     3.50
  1 (disgust)   550.25     6.00     3.00
  1 (disgust)   559.25     6.00     7.00
  1 (disgust)   572.25     6.00     2.75
  1 (disgust)   581.00     6.00     2.50
  0 (anger)     589.50     6.00     2.50
  1 (disgust)   598.00     6.00     0.00

-- run 3 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     5.50
  0 (anger)      19.50     6.00     3.25
  0 (anger)      28.75     6.00     2.75
  1 (disgust)    37.50     6.00     7.50
  1 (disgust)    51.00     6.00     2.75
  0 (anger)      59.75     6.00     2.50
  0 (anger)      68.25     6.00     2.75
  1 (disgust)    77.00     6.00     2.50
  0 (anger)      85.50     6.00     8.50
  1 (disgust)   100.00     6.00     4.25
  0 (anger)     110.25     6.00     7.00
  1 (disgust)   123.25     6.00     8.00
  0 (anger)     137.25     6.00     2.50
  0 (anger)     145.75     6.00     4.25
  1 (disgust)   156.00     6.00     4.50
  1 (disgust)   166.50     6.00     4.50
  1 (disgust)   177.00     6.00     3.75
  1 (disgust)   186.75     6.00     2.00
  1 (disgust)   194.75     6.00     6.75
  1 (disgust)   207.50     6.00     2.25
  0 (anger)     215.75     6.00     3.25
  0 (anger)     225.00     6.00     5.50
  0 (anger)     236.50     6.00     5.25
  0 (anger)     247.75     6.00     2.25
  0 (anger)     256.00     6.00     3.75
  1 (disgust)   265.75     6.00     5.00
  0 (anger)     276.75     6.00     3.00
  1 (disgust)   285.75     6.00     3.00
  0 (anger)     294.75     6.00     2.25
  1 (disgust)   303.00     6.00     3.00
  0 (anger)     312.00     6.00     3.50
  1 (disgust)   321.50     6.00     2.25
  0 (anger)     329.75     6.00     3.00
  1 (disgust)   338.75     6.00     2.50
  0 (anger)     347.25     6.00     6.25
  1 (disgust)   359.50     6.00     2.25
  0 (anger)     367.75     6.00     3.50
  0 (anger)     377.25     6.00     4.25
  0 (anger)     387.50     6.00     4.00
  0 (anger)     397.50     6.00     6.50
  1 (disgust)   410.00     6.00     2.00
  0 (anger)     418.00     6.00     3.25
  1 (disgust)   427.25     6.00     5.00
  0 (anger)     438.25     6.00     2.50
  1 (disgust)   446.75     6.00     6.00
  1 (disgust)   458.75     6.00     4.75
  0 (anger)     469.50     6.00     2.25
  0 (anger)     477.75     6.00     4.00
  1 (disgust)   487.75     6.00     3.75
  0 (anger)     497.50     6.00     3.75
  1 (disgust)   507.25     6.00     2.75
  1 (disgust)   516.00     6.00     4.75
  0 (anger)     526.75     6.00     3.50
  0 (anger)     536.25     6.00     9.50
  0 (anger)     551.75     6.00     2.00
  0 (anger)     559.75     6.00     2.50
  1 (disgust)   568.25     6.00     2.75
  1 (disgust)   577.00     6.00     3.25
  1 (disgust)   586.25     6.00     5.75
  1 (disgust)   598.00     6.00     0.00

