-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     4.25
  1 (disgust)    18.25     6.00     2.25
  1 (disgust)    26.50     6.00     2.75
  0 (anger)      35.25     6.00     2.00
  0 (anger)      43.25     6.00     5.25
  0 (anger)      54.50     6.00     3.00
  1 (disgust)    63.50     6.00     2.50
  0 (anger)      72.00     6.00     2.75
  0 (anger)      80.75     6.00     4.00
  1 (disgust)    90.75     6.00     3.25
  1 (disgust)   100.00     6.00     3.25
  0 (anger)     109.25     6.00     3.25
  1 (disgust)   118.50     6.00     7.50
  1 (disgust)   132.00     6.00     3.75
  1 (disgust)   141.75     6.00     7.00
  1 (disgust)   154.75     6.00     6.50
  0 (anger)     167.25     6.00     2.75
  0 (anger)     176.00     6.00     9.50
  1 (disgust)   191.50     6.00     8.00
  0 (anger)     205.50     6.00     3.75
  0 (anger)     215.25     6.00     6.75
  1 (disgust)   228.00     6.00     4.25
  0 (anger)     238.25     6.00     3.00
  0 (anger)     247.25     6.00     2.50
  1 (disgust)   255.75     6.00     2.00
  0 (anger)     263.75     6.00     4.50
  1 (disgust)   274.25     6.00     2.00
  1 (disgust)   282.25     6.00     4.00
  1 (disgust)   292.25     6.00     2.75
  1 (disgust)   301.00     6.00     8.50
  0 (anger)     315.50     6.00     2.50
  0 (anger)     324.00     6.00     6.25
  1 (disgust)   336.25     6.00     3.00
  0 (anger)     345.25     6.00     5.00
  1 (disgust)   356.25     6.00     3.75
  1 (disgust)   366.00     6.00     3.50
  0 (anger)     375.50     6.00     2.50
  1 (disgust)   384.00     6.00     2.25
  0 (anger)     392.25     6.00     4.75
  0 (anger)     403.00     6.00     5.50
  0 (anger)     414.50     6.00     2.75
  1 (disgust)   423.25     6.00     2.50
  0 (anger)     431.75     6.00     6.00
  1 (disgust)   443.75     6.00     2.25
  0 (anger)     452.00     6.00     5.00
  0 (anger)     463.00     6.00     5.50
  1 (disgust)   474.50     6.00     3.50
  1 (disgust)   484.00     6.00     2.25
  0 (anger)     492.25     6.00     5.75
  1 (disgust)   504.00     6.00     3.50
  1 (disgust)   513.50     6.00     2.25
  1 (disgust)   521.75     6.00     4.50
  0 (anger)     532.25     6.00     3.00
  0 (anger)     541.25     6.00     2.50
  0 (anger)     549.75     6.00     3.25
  0 (anger)     559.00     6.00     2.25
  1 (disgust)   567.25     6.00     3.75
  0 (anger)     577.00     6.00     4.75
  1 (disgust)   587.75     6.00     4.25
  1 (disgust)   598.00     6.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     2.00
  1 (disgust)    16.00     6.00     2.50
  0 (anger)      24.50     6.00     3.00
  1 (disgust)    33.50     6.00     8.50
  0 (anger)      48.00     6.00     3.75
  0 (anger)      57.75     6.00     4.25
  1 (disgust)    68.00     6.00     2.75
  0 (anger)      76.75     6.00     2.50
  1 (disgust)    85.25     6.00     2.75
  0 (anger)      94.00     6.00     4.25
  1 (disgust)   104.25     6.00     2.25
  0 (anger)     112.50     6.00     2.00
  1 (disgust)   120.50     6.00     5.25
  0 (anger)     131.75     6.00     2.25
  1 (disgust)   140.00     6.00     9.50
  0 (anger)     155.50     6.00     3.00
  0 (anger)     164.50     6.00     6.75
  0 (anger)     177.25     6.00     3.50
  0 (anger)     186.75     6.00     3.25
  0 (anger)     196.00     6.00     3.50
  1 (disgust)   205.50     6.00     3.25
  0 (anger)     214.75     6.00     2.00
  0 (anger)     222.75     6.00     4.50
  1 (disgust)   233.25     6.00     2.25
  0 (anger)     241.50     6.00     2.25
  1 (disgust)   249.75     6.00     3.75
  1 (disgust)   259.50     6.00     2.50
  0 (anger)     268.00     6.00     2.75
  1 (disgust)   276.75     6.00     5.50
  1 (disgust)   288.25     6.00     3.50
  1 (disgust)   297.75     6.00     2.75
