-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     2.00
  0 (anger)      16.00     6.00     4.50
  1 (disgust)    26.50     6.00     3.25
  1 (disgust)    35.75     6.00     2.75
  0 (anger)      44.50     6.00     3.75
  1 (disgust)    54.25     6.00     5.50
  1 (disgust)    65.75     6.00     3.25
  0 (anger)      75.00     6.00     3.00
  1 (disgust)    84.00     6.00     2.75
  1 (disgust)    92.75     6.00     3.75
  0 (anger)     102.50     6.00     2.25
  1 (disgust)   110.75     6.00     2.50
  1 (disgust)   119.25     6.00     2.00
  0 (anger)     127.25     6.00     8.50
  1 (disgust)   141.75     6.00     3.50
  0 (anger)     151.25     6.00     4.00
  1 (disgust)   161.25     6.00     4.50
  0 (anger)     171.75     6.00     7.50
  1 (disgust)   185.25     6.00     5.00
  1 (disgust)   196.25     6.00     2.25
  0 (anger)     204.50     6.00     2.50
  0 (anger)     213.00     6.00     3.25
  1 (disgust)   222.25     6.00     2.25
  0 (anger)     230.50     6.00     2.50
  0 (anger)     239.00     6.00     3.00
  0 (anger)     248.00     6.00     4.25
  1 (disgust)   258.25     6.00     5.00
  1 (disgust)   269.25     6.00     3.00
  1 (disgust)   278.25     6.00     3.50
  0 (anger)     287.75     6.00     4.75
  1 (disgust)   298.50     6.00     2.75
  1 (disgust)   307.25     6.00     2.25
  0 (anger)     315.50     6.00     6.75
  1 (disgust)   328.25     6.00     3.50
  0 (anger)     337.75     6.00     6.50
  0 (anger)     350.25     6.00     2.50
  1 (disgust)   358.75     6.00     4.75
  1 (disgust)   369.50     6.00     6.25
  0 (anger)     381.75     6.00     5.75
  0 (anger)     393.50     6.00     5.25
  0 (anger)     404.75     6.00     5.50
  1 (disgust)   416.25     6.00     2.00
  0 (anger)     424.25     6.00     3.25
  0 (anger)     433.50     6.00     2.25
  1 (disgust)   441.75     6.00     8.00
  0 (anger)     455.75     6.00     9.50
  1 (disgust)   471.25     6.00     2.25
  1 (disgust)   479.50     6.00     2.75
  0 (anger)     488.25     6.00     2.75
  1 (disgust)   497.00     6.00     3.75
  0 (anger)     506.75     6.00     2.50
  0 (anger)     515.25     6.00     4.25
  0 (anger)     525.50     6.00     7.00
  0 (anger)     538.50     6.00     3.75
  1 (disgust)   548.25     6.00     3.00
  1 (disgust)   557.25     6.00     4.25
  0 (anger)     567.50     6.00     6.00
  0 (anger)     579.50     6.00     4.00
  1 (disgust)   589.50     6.00     2.50
  0 (anger)     598.00     6.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     2.00
  1 (disgust)    16.00     6.00     2.75
  1 (disgust)    24.75     6.00     3.50
  0 (anger)      34.25     6.00     5.75
  0 (anger)      46.00     6.00     2.75
  0 (anger)      54.75     6.00     7.50
  0 (anger)      68.25     6.00     5.00
  1 (disgust)    79.25     6.00     3.25
  1 (disgust)    88.50     6.00     4.75
  0 (anger)      99.25     6.00     3.00
  1 (disgust)   108.25     6.00     3.75
  1 (disgust)   118.00     6.00     2.25
  0 (anger)     126.25     6.00     2.25
  0 (anger)     134.50     6.00     2.50
  1 (disgust)   143.00     6.00     2.00
  1 (disgust)   151.00     6.00     9.50
  1 (disgust)   166.50     6.00     4.25
  0 (anger)     176.75     6.00     5.00
  0 (anger)     187.75     6.00     4.25
  0 (anger)     198.00     6.00     2.25
  0 (anger)     206.25     6.00     3.50
  0 (anger)     215.75     6.00     4.50
  1 (disgust)   226.25     6.00     2.50
  0 (anger)     234.75     6.00     4.00
  1 (disgust)   244.75     6.00     3.00
  0 (anger)     253.75     6.00     3.00
  1 (disgust)   262.75     6.00     6.00
  1 (disgust)   274.75     6.00     3.25
  1 (disgust)   284.00     6.00     2.25
  1 (disgust)   292.25     6.00     4.50
  0 (anger)     302.75     6.00     2.25
  1 (disgust)   311.00     6.00     3.50
  0 (anger)     320.50     6.00     2.75
  0 (anger)     329.25     6.00     4.75
  0 (anger)     340.00     6.00     4.00
  0 (anger)     350.00     6.00     3.75
  1 (disgust)   359.75     6.00     5.25
  1 (disgust)   371.00     6.00     3.75
  0 (anger)     380.75     6.00     2.50
  1 (disgust)   389.25     6.00     6.50
  1 (disgust)   401.75     6.00     2.75
  1 (disgust)   410.50     6.00     4.25
  0 (anger)     420.75     6.00     3.25
  0 (anger)     430.00     6.00     3.00
  1 (disgust)   439.00     6.00     3.25
  0 (anger)     448.25     6.00     8.50
  0 (anger)     462.75     6.00     2.50
  0 (anger)     471.25     6.00     6.75
  0 (anger)     484.00     6.00     5.50
  1 (disgust)   495.50     6.00     2.50
  1 (disgust)   504.00     6.00     5.50
  0 (anger)     515.50     6.00     2.25
  0 (anger)     523.75     6.00     7.00
  0 (anger)     536.75     6.00     2.50
  0 (anger)     545.25     6.00     6.25
  0 (anger)     557.50     6.00     8.00
  1 (disgust)   571.50     6.00     3.75
  0 (anger)     581.25     6.00     2.00
  1 (disgust)   589.25     6.00     2.75
  1 (disgust)   598.00     6.00     0.00

-- run 3 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     2.50
  0 (anger)      16.50     6.00     2.50
  0 (anger)      25.00     6.00     2.50
  1 (disgust)    33.50     6.00     2.25
  0 (anger)      41.75     6.00     7.50
  1 (disgust)    55.25     6.00     2.75
  0 (anger)      64.00     6.00     3.50
  1 (disgust)    73.50     6.00     2.00
  1 (disgust)    81.50     6.00     3.00
  0 (anger)      90.50     6.00     6.50
  1 (disgust)   103.00     6.00     4.25
  0 (anger)     113.25     6.00     5.00
  0 (anger)     124.25     6.00     5.50
  1 (disgust)   135.75     6.00     3.25
  1 (disgust)   145.00     6.00     8.50
  0 (anger)     159.50     6.00     3.25
  1 (disgust)   168.75     6.00     3.00
  1 (disgust)   177.75     6.00     4.75
  0 (anger)     188.50     6.00     5.25
  1 (disgust)   199.75     6.00     5.00
  1 (disgust)   210.75     6.00     3.75
  0 (anger)     220.50     6.00     3.75
  0 (anger)     230.25     6.00     2.50
  1 (disgust)   238.75     6.00     2.25
  1 (disgust)   247.00     6.00     3.50
