-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     2.50
  1 (disgust)    16.50     6.00     2.25
  0 (anger)      24.75     6.00     3.75
  1 (disgust)    34.50     6.00     4.25
  1 (disgust)    44.75     6.00     5.00
  0 (anger)      55.75     6.00     2.00
  0 (anger)      63.75     6.00     4.50
  1 (disgust)    74.25     6.00     2.75
  1 (disgust)    83.00     6.00     9.50
  1 (disgust)    98.50     6.00     2.75
  1 (disgust)   107.25     6.00     6.25
  1 (disgust)   119.50     6.00     5.50
  1 (disgust)   131.00     6.00     5.00
  0 (anger)     142.00     6.00     4.25
  0 (anger)     152.25     6.00     2.25
  0 (anger)     160.50     6.00     3.50
  0 (anger)     170.00     6.00     2.75
  0 (anger)     178.75     6.00     4.75
  0 (anger)     189.50     6.00     2.25
  1 (disgust)   197.75     6.00     2.75
  0 (anger)     206.50     6.00     5.50
  1 (disgust)   218.00     6.00     4.00
  0 (anger)     228.00     6.00     2.25
  0 (anger)     236.25     6.00     5.25
  0 (anger)     247.50     6.00     6.75
  0 (anger)     260.25     6.00     4.25
  1 (disgust)   270.50     6.00     2.25
  0 (anger)     278.75     6.00     2.25
  0 (anger)     287.00     6.00     3.00
  1 (disgust)   296.00     6.00     3.25
  1 (disgust)   305.25     6.00     2.00
  1 (disgust)   313.25     6.00     4.50
  0 (anger)     323.75     6.00     3.75
  1 (disgust)   333.50     6.00     4.75
  1 (disgust)   344.25     6.00     7.50
  0 (anger)     357.75     6.00     2.50
  0 (anger)     366.25     6.00     3.00
  0 (anger)     375.25     6.00     2.50
  0 (anger)     383.75     6.00     2.75
  1 (disgust)   392.50     6.00     3.00
  0 (anger)     401.50     6.00     3.50
  0 (anger)     411.00     6.00     3.75
  0 (anger)     420.75     6.00     3.50
  0 (anger)     430.25     6.00     6.00
  0 (anger)     442.25     6.00     3.25
  1 (disgust)   451.50     6.00     7.00
  1 (disgust)   464.50     6.00     4.00
  0 (anger)     474.50     6.00     8.50
  1 (disgust)   489.00     6.00     8.00
  0 (anger)     503.00     6.00     5.75
  0 (anger)     514.75     6.00     6.50
  1 (disgust)   527.25     6.00     2.00
  1 (disgust)   535.25     6.00     2.50
  1 (disgust)   543.75     6.00     3.00
  1 (disgust)   552.75     6.00     2.50
  1 (disgust)   561.25     6.00     3.25
  0 (anger)     570.50     6.00     3.25
  1 (disgust)   579.75     6.00     2.50
  0 (anger)     588.25     6.00     3.75
  1 (disgust)   598.00     6.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     4.00
  0 (anger)      18.00     6.00     3.50
  1 (disgust)    27.50     6.00     4.75
  0 (anger)      38.25     6.00     3.75
  1 (disgust)    48.00     6.00     4.50
  1 (disgust)    58.50     6.00     2.00
  1 (disgust)    66.50     6.00     3.25
  0 (anger)      75.75     6.00     3.25
  1 (disgust)    85.00     6.00     6.25
  0 (anger)      97.25     6.00     4.25
  0 (anger)     107.50     6.00     2.75
  1 (disgust)   116.25     6.00     2.50
  0 (anger)     124.75     6.00     6.75
  1 (disgust)   137.50     6.00     5.00
  0 (anger)     148.50     6.00     4.50
  0 (anger)     159.00     6.00     3.75
  0 (anger)     168.75     6.00     3.00
  0 (anger)     177.75     6.00     8.50
  1 (disgust)   192.25     6.00     6.00
  1 (disgust)   204.25     6.00     2.50
  1 (disgust)   212.75     6.00     2.25
  1 (disgust)   221.00     6.00     8.00
  1 (disgust)   235.00     6.00     3.75
  0 (anger)     244.75     6.00     3.50
  1 (disgust)   254.25     6.00     2.50
  0 (anger)     262.75     6.00     6.50
  0 (anger)     275.25     6.00     5.50
  0 (anger)     286.75     6.00     7.50
  1 (disgust)   300.25     6.00     3.00
  0 (anger)     309.25     6.00     3.25
  0 (anger)     318.50     6.00     2.50
  0 (anger)     327.00     6.00     2.25
  0 (anger)     335.25     6.00     5.50
  1 (disgust)   346.75     6.00     2.75
  1 (disgust)   355.50     6.00     2.50
  0 (anger)     364.00     6.00     4.00
  0 (anger)     374.00     6.00     4.25
  1 (disgust)   384.25     6.00     3.50
  0 (anger)     393.75     6.00     5.00
  1 (disgust)   404.75     6.00     9.50
  1 (disgust)   420.25     6.00     5.75
  0 (anger)     432.00     6.00     3.75
  1 (disgust)   441.75     6.00     3.25
  1 (disgust)   451.00     6.00     2.75
  1 (disgust)   459.75     6.00     2.00
  1 (disgust)   467.75     6.00     2.25
  0 (anger)     476.00     6.00     4.75
  0 (anger)     486.75     6.00     2.75
  1 (disgust)   495.50     6.00     2.25
  1 (disgust)   503.75     6.00     3.00
  0 (anger)     512.75     6.00     2.25
  1 (disgust)   521.00     6.00     5.25
  1 (disgust)   532.25     6.00     2.25
  0 (anger)     540.50     6.00     7.00
  0 (anger)     553.50     6.00     2.75
  1 (disgust)   562.25     6.00     2.50
  1 (disgust)   570.75     6.00     2.00
  1 (disgust)   578.75     6.00     3.00
  0 (anger)     587.75     6.00     4.25
  1 (disgust)   598.00     6.00     0.00

-- run 3 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     2.25
  1 (disgust)    16.25     6.00     2.50
  0 (anger)      24.75     6.00     2.00
  0 (anger)      32.75     6.00     3.00
  1 (disgust)    41.75     6.00     2.25
  0 (anger)      50.00     6.00     5.75
  1 (disgust)    61.75     6.00     2.25
  0 (anger)      70.00     6.00     3.75
  0 (anger)      79.75     6.00     4.50
  1 (disgust)    90.25     6.00     6.00
  0 (anger)     102.25     6.00     2.75
  1 (disgust)   111.00     6.00     2.50
  1 (disgust)   119.50     6.00     4.50
  0 (anger)     130.00     6.00     3.50
  1 (disgust)   139.50     6.00     3.50
  1 (disgust)   149.00     6.00     5.50
  0 (anger)     160.50     6.00     5.00
  0 (anger)     171.50     6.00     4.75
  1 (disgust)   182.25     6.00     2.25
  0 (anger)     190.50     6.00     4.25
  0 (anger)     200.75     6.00     3.25
  0 (anger)     210.00     6.00     8.50
  1 (disgust)   224.50     6.00     2.75
  0 (anger)     233.25     6.00     2.75
  1 (disgust)   242.00     6.00     2.25
  0 (anger)     250.25     6.00     3.25
  1 (disgust)   259.50     6.00     2.50
  0 (anger)     268.00     6.00     2.50
  0 (anger)     276.50     6.00     5.00
  1 (disgust)   287.50     6.00     4.00
  0 (anger)     297.50     6.00     3.25
  0 (anger)     306.75     6.00     3.00
  1 (disgust)   315.75     6.00     4.25
  1 (disgust)   326.00     6.00     7.50
  0 (anger)     339.50     6.00     2.75
  0 (anger)     348.25     6.00     3.25
  0 (anger)     357.50     6.00     7.00
  1 (disgust)   370.50     6.00     2.00
  1 (disgust)   378.50     6.00     3.75
  1 (disgust)   388.25     6.00     2.75
  0 (anger)     397.00     6.00     4.25
  0 (anger)     407.25     6.00     6.75
  1 (disgust)   420.00     6.00     6.50
  1 (disgust)   432.50     6.00     9.50
  1 (disgust)   448.00     6.00     5.50
  1 (disgust)   459.50     6.00     2.25
  0 (anger)     467.75     6.00     3.50
  0 (anger)     477.25     6.00     4.75
  1 (disgust)   488.00     6.00     3.00
  0 (anger)     497.00     6.00     6.25
  0 (anger)     509.25     6.00     5.25
  1 (disgust)   520.50     6.00     2.50
  0 (anger)     529.00     6.00     3.00
  0 (anger)     538.00     6.00     3.75
  1 (disgust)   547.75     6.00     3.75
  1 (disgust)   557.50     6.00     2.50
  0 (anger)     566.00     6.00     4.00
  1 (disgust)   576.00     6.00     2.00
  0 (anger)     584.00     6.00     8.00
  1 (disgust)   598.00     6.00     0.00

