-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     3.50
  0 (anger)      17.50     6.00     4.50
  1 (disgust)    28.00     6.00     2.50
  1 (disgust)    36.50     6.00     2.00
  0 (anger)      44.50     6.00     3.50
  1 (disgust)    54.00     6.00     2.25
  0 (anger)      62.25     6.00     2.50
  1 (disgust)    70.75     6.00     4.25
  1 (disgust)    81.00     6.00     4.00
  1 (disgust)    91.00     6.00     2.75
  1 (disgust)    99.75     6.00     6.50
  1 (disgust)   112.25     6.00     5.00
  0 (anger)     123.25     6.00     5.75
  1 (disgust)   135.00     6.00     2.75
  0 (anger)     143.75     6.00     9.50
  0 (anger)     159.25     6.00     3.75
  1 (disgust)   169.00     6.00     5.50
  0 (anger)     180.50     6.00     2.75
  1 (disgust)   189.25     6.00     2.25
  1 (disgust)   197.50     6.00     3.00
  1 (disgust)   206.50     6.00     3.75
  1 (disgust)   216.25     6.00     2.50
  0 (anger)     224.75     6.00     2.75
  0 (anger)     233.50     6.00     5.00
  1 (disgust)   244.50     6.00     4.75
  1 (disgust)   255.25     6.00     3.75
  1 (disgust)   265.00     6.00     4.50
  1 (disgust)   275.50     6.00     3.00
  1 (disgust)   284.50     6.00     3.50
  1 (disgust)   294.00     6.00     7.50
  0 (anger)     307.50     6.00     2.25
  0 (anger)     315.75     6.00     4.00
  1 (disgust)   325.75     6.00     3.25
  0 (anger)     335.00     6.00     8.50
  1 (disgust)   349.50     6.00     6.25
  0 (anger)     361.75     6.00     6.00
  1 (disgust)   373.75     6.00     2.00
  0 (anger)     381.75     6.00     4.25
  0 (anger)     392.00     6.00     2.25
  0 (anger)     400.25     6.00     2.00
  0 (anger)     408.25     6.00     3.75
  0 (anger)     418.00     6.00     3.25
  0 (anger)     427.25     6.00     3.25
  1 (disgust)   436.50     6.00     2.25
  1 (disgust)   444.75     6.00     2.50
  0 (anger)     453.25     6.00     2.50
  0 (anger)     461.75     6.00     3.25
  1 (disgust)   471.00     6.00     2.50
  0 (anger)     479.50     6.00     5.25
  1 (disgust)   490.75     6.00     2.25
