-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     3.50
  0 (anger)      17.50     6.00     2.75
  0 (anger)      26.25     6.00     3.00
  1 (disgust)    35.25     6.00     2.25
  0 (anger)      43.50     6.00     2.50
  1 (disgust)    52.00     6.00     6.00
  1 (disgust)    64.00     6.00     4.50
  1 (disgust)    74.50     6.00     3.25
  1 (disgust)    83.75     6.00     3.50
  1 (disgust)    93.25     6.00     5.50
  0 (anger)     104.75     6.00     8.50
  0 (anger)     119.25     6.00     3.25
  0 (anger)     128.50     6.00     2.25
  0 (anger)     136.75     6.00     2.25
  1 (disgust)   145.00     6.00     3.75
  0 (anger)     154.75     6.00     5.00
  0 (anger)     165.75     6.00     3.25
  1 (disgust)   175.00     6.00     7.00
  1 (disgust)   188.00     6.00     2.50
  0 (anger)     196.50     6.00     5.00
  1 (disgust)   207.50     6.00     4.75
  0 (anger)     218.25     6.00     2.25
  0 (anger)     226.50     6.00     3.75
  1 (disgust)   236.25     6.00     8.00
  0 (anger)     250.25     6.00     5.50
  0 (anger)     261.75     6.00     2.25
  1 (disgust)   270.00     6.00     5.25
  1 (disgust)   281.25     6.00     4.25
  1 (disgust)   291.50     6.00     3.25
  1 (disgust)   300.75     6.00     2.75
  0 (anger)     309.50     6.00     3.75
  0 (anger)     319.25     6.00     4.25
  1 (disgust)   329.50     6.00     2.50
  1 (disgust)   338.00     6.00     2.50
  0 (anger)     346.50     6.00     6.75
  0 (anger)     359.25     6.00     4.00
  1 (disgust)   369.25     6.00     3.00
  1 (disgust)   378.25     6.00     4.75
  0 (anger)     389.00     6.00     2.75
  0 (anger)     397.75     6.00     7.50
  0 (anger)     411.25     6.00     2.00
  0 (anger)     419.25     6.00     2.75
  1 (disgust)   428.00     6.00     5.75
  0 (anger)     439.75     6.00     2.50
  1 (disgust)   448.25     6.00     2.00
  1 (disgust)   456.25     6.00     3.00
  1 (disgust)   465.25     6.00     9.50
  0 (anger)     480.75     6.00     3.00
  0 (anger)     489.75     6.00     2.00
  0 (anger)     497.75     6.00     2.75
  1 (disgust)   506.50     6.00     6.50
  1 (disgust)   519.00     6.00     4.50
  0 (anger)     529.50     6.00     3.75
  1 (disgust)   539.25     6.00     2.50
  0 (anger)     547.75     6.00     2.25
  1 (disgust)   556.00     6.00     4.25
  1 (disgust)   566.25     6.00     6.25
  0 (anger)     578.50     6.00     3.50
  0 (anger)     588.00     6.00     4.00
  0 (anger)     598.00     6.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     2.00
  0 (anger)      16.00     6.00     3.75
  0 (anger)      25.75     6.00     2.25
  0 (anger)      34.00     6.00     3.00
  1 (disgust)    43.00     6.00     5.00
  0 (anger)      54.00     6.00     4.50
  0 (anger)      64.50     6.00     6.25
  0 (anger)      76.75     6.00     2.75
  1 (disgust)    85.50     6.00     4.25
  1 (disgust)    95.75     6.00     3.25
  1 (disgust)   105.00     6.00     3.00
  0 (anger)     114.00     6.00     8.00
  0 (anger)     128.00     6.00     3.75
  1 (disgust)   137.75     6.00     4.25
  1 (disgust)   148.00     6.00     5.00
  0 (anger)     159.00     6.00     2.50
  1 (disgust)   167.50     6.00     3.25
  1 (disgust)   176.75     6.00     2.25
  1 (disgust)   185.00     6.00     3.75
  0 (anger)     194.75     6.00     4.50
  0 (anger)     205.25     6.00     3.50
  0 (anger)     214.75     6.00     2.50
  0 (anger)     223.25     6.00     3.00
  1 (disgust)   232.25     6.00     7.50
  0 (anger)     245.75     6.00     5.25
  1 (disgust)   257.00     6.00     4.75
  0 (anger)     267.75     6.00     3.50
  0 (anger)     277.25     6.00     2.00
  0 (anger)     285.25     6.00     3.50
  1 (disgust)   294.75     6.00     5.50
  1 (disgust)   306.25     6.00     6.00
  0 (anger)     318.25     6.00     2.75
  1 (disgust)   327.00     6.00     4.00
  1 (disgust)   337.00     6.00     4.00
  0 (anger)     347.00     6.00     3.25
  1 (disgust)   356.25     6.00     2.75
  1 (disgust)   365.00     6.00     7.00
  0 (anger)     378.00     6.00     5.75
  1 (disgust)   389.75     6.00     2.25
  0 (anger)     398.00     6.00     2.75
  0 (anger)     406.75     6.00     2.25
  0 (anger)     415.00     6.00     9.50
  1 (disgust)   430.50     6.00     4.75
  0 (anger)     441.25     6.00     2.50
  1 (disgust)   449.75     6.00     2.25
  0 (anger)     458.00     6.00     3.75
  1 (disgust)   467.75     6.00     4.25
  0 (anger)     478.00     6.00     2.50
  0 (anger)     486.50     6.00     8.50
  0 (anger)     501.00     6.00     2.75
  1 (disgust)   509.75     6.00     3.00
  0 (anger)     518.75     6.00     5.50
  0 (anger)     530.25     6.00     2.00
  1 (disgust)   538.25     6.00     6.50
  1 (disgust)   550.75     6.00     2.50
  1 (disgust)   559.25     6.00     2.50
  1 (disgust)   567.75     6.00     2.25
  1 (disgust)   576.00     6.00     6.75
  0 (anger)     588.75     6.00     3.25
  1 (disgust)   598.00     6.00     0.00

-- run 3 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     2.50
  0 (anger)      16.50     6.00     2.50
  1 (disgust)    25.00     6.00     2.75
  1 (disgust)    33.75     6.00     3.75
  1 (disgust)    43.50     6.00     2.50
  1 (disgust)    52.00     6.00     6.00
  1 (disgust)    64.00     6.00     2.25
  1 (disgust)    72.25     6.00     4.50
  1 (disgust)    82.75     6.00     3.25
  0 (anger)      92.00     6.00     8.50
  0 (anger)     106.50     6.00     3.75
  0 (anger)     116.25     6.00     7.00
  1 (disgust)   129.25     6.00     2.75
  0 (anger)     138.00     6.00     6.50
  1 (disgust)   150.50     6.00     3.00
  1 (disgust)   159.50     6.00     4.25
  0 (anger)     169.75     6.00     2.50
  1 (disgust)   178.25     6.00     4.00
  0 (anger)     188.25     6.00     3.25
  1 (disgust)   197.50     6.00     5.00
  1 (disgust)   208.50     6.00     8.00
  1 (disgust)   222.50     6.00     2.25
  0 (anger)     230.75     6.00     3.00
  1 (disgust)   239.75     6.00     4.25
  1 (disgust)   250.00     6.00     3.00
  1 (disgust)   259.00     6.00     5.00
  1 (disgust)   270.00     6.00     3.50
  0 (anger)     279.50     6.00     4.25
  1 (disgust)   289.75     6.00     2.00
  0 (anger)     297.75     6.00     2.25
  0 (anger)     306.00     6.00     5.75
  1 (disgust)   317.75     6.00     3.75
  1 (disgust)   327.50     6.00     2.50
  0 (anger)     336.00     6.00     2.75
  1 (disgust)   344.75     6.00     4.50
  0 (anger)     355.25     6.00     2.50
  0 (anger)     363.75     6.00     5.25
  0 (anger)     375.00     6.00     3.50
  0 (anger)     384.50     6.00     6.25
  1 (disgust)   396.75     6.00     5.50
  1 (disgust)   408.25     6.00     3.50
  1 (disgust)   417.75     6.00     2.25
  0 (anger)     426.00     6.00     7.50
  1 (disgust)   439.50     6.00     2.00
  0 (anger)     447.50     6.00     9.50
  0 (anger)     463.00     6.00     6.75
  1 (disgust)   475.75     6.00     5.50
  0 (anger)     487.25     6.00     3.25
  1 (disgust)   496.50     6.00     2.75
  0 (anger)     505.25     6.00     2.25
  0 (anger)     513.50     6.00     2.25
  1 (disgust)   521.75     6.00     4.00
  0 (anger)     531.75     6.00     4.75
  1 (disgust)   542.50     6.00     2.00
  1 (disgust)   550.50     6.00     3.25
  1 (disgust)   559.75     6.00     4.75
  0 (anger)     570.50     6.00     3.75
  1 (disgust)   580.25     6.00     2.75
  0 (anger)     589.00     6.00     3.00
  0 (anger)     598.00     6.00     0.00

