-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     2.50
  1 (disgust)    16.50     6.00     2.50
  1 (disgust)    25.00     6.00     3.75
  1 (disgust)    34.75     6.00     3.50
  1 (disgust)    44.25     6.00     2.00
  0 (anger)      52.25     6.00     3.25
  1 (disgust)    61.50     6.00     7.50
  1 (disgust)    75.00     6.00     2.75
  0 (anger)      83.75     6.00     2.50
  1 (disgust)    92.25     6.00     4.25
  0 (anger)     102.50     6.00     6.75
  1 (disgust)   115.25     6.00     8.00
  0 (anger)     129.25     6.00     4.75
  1 (disgust)   140.00     6.00     3.50
  1 (disgust)   149.50     6.00     4.25
  1 (disgust)   159.75     6.00     5.50
  0 (anger)     171.25     6.00     2.00
  1 (disgust)   179.25     6.00     2.75
  1 (disgust)   188.00     6.00     6.00
  1 (disgust)   200.00     6.00     4.75
  0 (anger)     210.75     6.00     2.75
  1 (disgust)   219.50     6.00     6.50
  0 (anger)     232.00     6.00     3.00
  0 (anger)     241.00     6.00     5.50
  1 (disgust)   252.50     6.00     2.50
  0 (anger)     261.00     6.00     3.25
  0 (anger)     270.25     6.00     2.00
  0 (anger)     278.25     6.00     3.25
  1 (disgust)   287.50     6.00     2.25
  1 (disgust)   295.75     6.00     2.25
  1 (disgust)   304.00     6.00     3.00
  1 (disgust)   313.00     6.00     2.50
  0 (anger)     321.50     6.00     4.25
  0 (anger)     331.75     6.00     3.25
  1 (disgust)   341.00     6.00     2.25
  0 (anger)     349.25     6.00     4.00
  0 (anger)     359.25     6.00     2.50
  1 (disgust)   367.75     6.00     3.50
  1 (disgust)   377.25     6.00     3.75
  1 (disgust)   387.00     6.00     2.75
  1 (disgust)   395.75     6.00     2.25
  0 (anger)     404.00     6.00     6.25
  0 (anger)     416.25     6.00     5.75
  0 (anger)     428.00     6.00     5.00
  0 (anger)     439.00     6.00     3.75
  0 (anger)     448.75     6.00     5.25
  0 (anger)     460.00     6.00     2.25
  0 (anger)     468.25     6.00     4.00
  1 (disgust)   478.25     6.00     4.50
  0 (anger)     488.75     6.00     2.25
  0 (anger)     497.00     6.00     8.50
  0 (anger)     511.50     6.00     7.00
  1 (disgust)   524.50     6.00     9.50
  1 (disgust)   540.00     6.00     3.00
  1 (disgust)   549.00     6.00     5.00
  1 (disgust)   560.00     6.00     2.75
  1 (disgust)   568.75     6.00     3.75
  0 (anger)     578.50     6.00     4.50
  0 (anger)     589.00     6.00     3.00
  0 (anger)     598.00     6.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     3.75
  0 (anger)      17.75     6.00     3.00
  1 (disgust)    26.75     6.00     4.00
  1 (disgust)    36.75     6.00     3.00
  1 (disgust)    45.75     6.00     3.50
  1 (disgust)    55.25     6.00     5.25
  0 (anger)      66.50     6.00     3.00
  0 (anger)      75.50     6.00     2.75
  0 (anger)      84.25     6.00     2.25
  0 (anger)      92.50     6.00     2.00
  0 (anger)     100.50     6.00     3.25
  0 (anger)     109.75     6.00     2.00
  1 (disgust)   117.75     6.00     3.75
  1 (disgust)   127.50     6.00     3.50
  0 (anger)     137.00     6.00     5.50
  1 (disgust)   148.50     6.00     5.00
  1 (disgust)   159.50     6.00     4.50
  0 (anger)     170.00     6.00     8.50
  1 (disgust)   184.50     6.00     4.75
  0 (anger)     195.25     6.00     2.50
  1 (disgust)   203.75     6.00     9.50
  0 (anger)     219.25     6.00     2.50
  1 (disgust)   227.75     6.00     6.50
  0 (anger)     240.25     6.00     2.25
  1 (disgust)   248.50     6.00     2.50
  0 (anger)     257.00     6.00     3.25
  1 (disgust)   266.25     6.00     4.25
  1 (disgust)   276.50     6.00     3.75
  1 (disgust)   286.25     6.00     4.25
  1 (disgust)   296.50     6.00     4.75
  1 (disgust)   307.25     6.00     2.25
  0 (anger)     315.50     6.00     4.50
  0 (anger)     326.00     6.00     4.25
  0 (anger)     336.25     6.00     3.25
  1 (disgust)   345.50     6.00     2.75
  0 (anger)     354.25     6.00     7.00
  1 (disgust)   367.25     6.00     2.25
  1 (disgust)   375.50     6.00     3.50
  0 (anger)     385.00     6.00     7.50
  0 (anger)     398.50     6.00     2.75
  1 (disgust)   407.25     6.00     6.25
  0 (anger)     419.50     6.00     2.25
  0 (anger)     427.75     6.00     8.00
  1 (disgust)   441.75     6.00     2.50
  0 (anger)     450.25     6.00     2.50
  0 (anger)     458.75     6.00     2.75
  1 (disgust)   467.50     6.00     2.50
  0 (anger)     476.00     6.00     3.75
  1 (disgust)   485.75     6.00     4.00
  1 (disgust)   495.75     6.00     5.75
  1 (disgust)   507.50     6.00     5.00
  1 (disgust)   518.50     6.00     6.75
  1 (disgust)   531.25     6.00     3.00
  1 (disgust)   540.25     6.00     2.25
  1 (disgust)   548.50     6.00     2.75
  0 (anger)     557.25     6.00     5.50
  1 (disgust)   568.75     6.00     3.25
  0 (anger)     578.00     6.00     2.00
  0 (anger)     586.00     6.00     6.00
  0 (anger)     598.00     6.00     0.00

-- run 3 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     2.25
  1 (disgust)    16.25     6.00     2.50
  1 (disgust)    24.75     6.00     2.25
  1 (disgust)    33.00     6.00     2.75
  1 (disgust)    41.75     6.00     4.50
  0 (anger)      52.25     6.00     3.25
  0 (anger)      61.50     6.00     4.25
  1 (disgust)    71.75     6.00     2.50
  1 (disgust)    80.25     6.00     4.75
  0 (anger)      91.00     6.00     3.50
  0 (anger)     100.50     6.00     3.75
  0 (anger)     110.25     6.00     3.25
  1 (disgust)   119.50     6.00     6.75
  0 (anger)     132.25     6.00     7.50
  1 (disgust)   145.75     6.00     6.00
  0 (anger)     157.75     6.00     2.50
  1 (disgust)   166.25     6.00     4.00
  1 (disgust)   176.25     6.00     3.00
  0 (anger)     185.25     6.00     3.00
  0 (anger)     194.25     6.00     5.50
  1 (disgust)   205.75     6.00     4.75
  1 (disgust)   216.50     6.00     2.25
  1 (disgust)   224.75     6.00     3.00
  1 (disgust)   233.75     6.00     3.75
  0 (anger)     243.50     6.00     3.50
  0 (anger)     253.00     6.00     2.00
  0 (anger)     261.00     6.00     2.25
  0 (anger)     269.25     6.00     5.50
  1 (disgust)   280.75     6.00     3.50
  0 (anger)     290.25     6.00     3.75
  1 (disgust)   300.00     6.00     5.00
  0 (anger)     311.00     6.00     2.50
  1 (disgust)   319.50     6.00     2.25
  0 (anger)     327.75     6.00     2.75
  1 (disgust)   336.50     6.00     2.50
  0 (anger)     345.00     6.00     4.25
  0 (anger)     355.25     6.00     5.00
  0 (anger)     366.25     6.00     5.75
  0 (anger)     378.00     6.00     2.00
  0 (anger)     386.00     6.00     2.50
  1 (disgust)   394.50     6.00     3.00
  1 (disgust)   403.50     6.00     7.00
  0 (anger)     416.50     6.00     2.00
  0 (anger)     424.50     6.00     9.50
  1 (disgust)   440.00     6.00     4.25
  0 (anger)     450.25     6.00     3.75
  1 (disgust)   460.00     6.00     6.50
  1 (disgust)   472.50     6.00     2.75
  1 (disgust)   481.25     6.00     2.75
  0 (anger)     490.00     6.00     5.25
  0 (anger)     501.25     6.00     3.25
  1 (disgust)   510.50     6.00     8.00
  0 (anger)     524.50     6.00     4.50
  0 (anger)     535.00     6.00     3.25
  1 (disgust)   544.25     6.00     8.50
  0 (anger)     558.75     6.00     4.00
  0 (anger)     568.75     6.00     2.25
  0 (anger)     577.00     6.00     2.75
  1 (disgust)   585.75     6.00     6.25
  1 (disgust)   598.00     6.00     0.00

