-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     3.50
  0 (anger)      17.50     6.00     2.50
  1 (disgust)    26.00     6.00     2.50
  1 (disgust)    34.50     6.00     3.00
  0 (anger)      43.50     6.00     3.75
  1 (disgust)    53.25     6.00     4.00
  0 (anger)      63.25     6.00     2.50
  1 (disgust)    71.75     6.00     8.00
  1 (disgust)    85.75     6.00     6.75
  1 (disgust)    98.50     6.00     4.25
  0 (anger)     108.75     6.00     7.00
  1 (disgust)   121.75     6.00     2.25
  1 (disgust)   130.00     6.00     4.25
  0 (anger)     140.25     6.00     8.50
  1 (disgust)   154.75     6.00     2.50
  0 (anger)     163.25     6.00     4.50
  1 (disgust)   173.75     6.00     3.75
  0 (anger)     183.50     6.00     3.50
  1 (disgust)   193.00     6.00     3.50
  1 (disgust)   202.50     6.00     2.00
  1 (disgust)   210.50     6.00     2.75
  0 (anger)     219.25     6.00     3.25
  1 (disgust)   228.50     6.00     6.25
  0 (anger)     240.75     6.00     3.75
  0 (anger)     250.50     6.00     3.00
  1 (disgust)   259.50     6.00     2.75
  1 (disgust)   268.25     6.00     6.00
  0 (anger)     280.25     6.00     3.25
  1 (disgust)   289.50     6.00     2.25
  0 (anger)     297.75     6.00     3.00
  0 (anger)     306.75     6.00     3.25
  0 (anger)     316.00     6.00     2.50
  1 (disgust)   324.50     6.00     2.25
  1 (disgust)   332.75     6.00     5.75
  1 (disgust)   344.50     6.00     6.50
  1 (disgust)   357.00     6.00     3.00
  0 (anger)     366.00     6.00     2.75
  1 (disgust)   374.75     6.00     5.00
  0 (anger)     385.75     6.00     4.75
  0 (anger)     396.50     6.00     2.00
  1 (disgust)   404.50     6.00     5.50
  1 (disgust)   416.00     6.00     5.00
  1 (disgust)   427.00     6.00     4.00
  1 (disgust)   437.00     6.00     5.50
  1 (disgust)   448.50     6.00     2.50
  1 (disgust)   457.00     6.00     9.50
  0 (anger)     472.50     6.00     2.00
  0 (anger)     480.50     6.00     2.25
  1 (disgust)   488.75     6.00     2.75
  0 (anger)     497.50     6.00     3.75
  0 (anger)     507.25     6.00     2.25
  1 (disgust)   515.50     6.00     7.50
  1 (disgust)   529.00     6.00     2.75
  1 (disgust)   537.75     6.00     4.75
  0 (anger)     548.50     6.00     3.25
  0 (anger)     557.75     6.00     2.25
  1 (disgust)   566.00     6.00     4.50
  1 (disgust)   576.50     6.00     5.25
  0 (anger)     587.75     6.00     4.25
  1 (disgust)   598.00     6.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     4.00
  0 (anger)      18.00     6.00     2.50
  0 (anger)      26.50     6.00     3.25
  1 (disgust)    35.75     6.00     2.00
  1 (disgust)    43.75     6.00     2.50
  0 (anger)      52.25     6.00     8.50
  0 (anger)      66.75     6.00     3.75
  0 (anger)      76.50     6.00     6.25
  0 (anger)      88.75     6.00     8.00
  1 (disgust)   102.75     6.00     7.00
  0 (anger)     115.75     6.00     3.75
  1 (disgust)   125.50     6.00     4.25
  0 (anger)     135.75     6.00     3.50
  1 (disgust)   145.25     6.00     2.25
  0 (anger)     153.50     6.00     2.50
  1 (disgust)   162.00     6.00     2.75
  1 (disgust)   170.75     6.00     3.75
  0 (anger)     180.50     6.00     2.50
  0 (anger)     189.00     6.00     3.25
  0 (anger)     198.25     6.00     3.75
  1 (disgust)   208.00     6.00     4.50
  0 (anger)     218.50     6.00     5.50
  1 (disgust)   230.00     6.00     4.00
  1 (disgust)   240.00     6.00     3.25
  0 (anger)     249.25     6.00     4.50
  0 (anger)     259.75     6.00     5.75
  0 (anger)     271.50     6.00     3.00
  1 (disgust)   280.50     6.00     3.00
  1 (disgust)   289.50     6.00     5.50
  0 (anger)     301.00     6.00     3.50
  1 (disgust)   310.50     6.00     2.00
  1 (disgust)   318.50     6.00     2.50
  1 (disgust)   327.00     6.00     6.75
  1 (disgust)   339.75     6.00     2.50
  1 (disgust)   348.25     6.00     2.25
  1 (disgust)   356.50     6.00     9.50
  1 (disgust)   372.00     6.00     2.25
  0 (anger)     380.25     6.00     2.75
  0 (anger)     389.00     6.00     2.75
  0 (anger)     397.75     6.00     5.00
  1 (disgust)   408.75     6.00     2.75
  1 (disgust)   417.50     6.00     4.25
  0 (anger)     427.75     6.00     2.25
  0 (anger)     436.00     6.00     6.00
  0 (anger)     448.00     6.00     3.50
  0 (anger)     457.50     6.00     4.75
  1 (disgust)   468.25     6.00     5.00
  0 (anger)     479.25     6.00     6.50
  0 (anger)     491.75     6.00     2.00
  1 (disgust)   499.75     6.00     5.25
  1 (disgust)   511.00     6.00     2.25
  0 (anger)     519.25     6.00     3.00
  1 (disgust)   528.25     6.00     4.25
  0 (anger)     538.50     6.00     7.50
  0 (anger)     552.00     6.00     3.00
  1 (disgust)   561.00     6.00     4.75
  1 (disgust)   571.75     6.00     2.25
  0 (anger)     580.00     6.00     3.25
  0 (anger)     589.25     6.00     2.75
  1 (disgust)   598.00     6.00     0.00

-- run 3 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     2.50
  1 (disgust)    16.50     6.00     4.00
  0 (anger)      26.50     6.00     2.25
  1 (disgust)    34.75     6.00     3.75
  1 (disgust)    44.50     6.00     2.50
  1 (disgust)    53.00     6.00     5.50
  1 (disgust)    64.50     6.00     3.25
  1 (disgust)    73.75     6.00     7.50
  0 (anger)      87.25     6.00     5.75
  1 (disgust)    99.00     6.00     2.00
  1 (disgust)   107.00     6.00     3.50
  0 (anger)     116.50     6.00     4.50
  1 (disgust)   127.00     6.00     5.50
  0 (anger)     138.50     6.00     3.00
  0 (anger)     147.50     6.00     6.75
  1 (disgust)   160.25     6.00     3.00
  1 (disgust)   169.25     6.00     2.25
  0 (anger)     177.50     6.00     4.75
  1 (disgust)   188.25     6.00     6.25
  1 (disgust)   200.50     6.00     4.75
  0 (anger)     211.25     6.00     7.00
  0 (anger)     224.25     6.00     6.00
  0 (anger)     236.25     6.00     3.75
  0 (anger)     246.00     6.00     2.50
  0 (anger)     254.50     6.00     3.75
  1 (disgust)   264.25     6.00     9.50
  0 (anger)     279.75     6.00     3.50
  1 (disgust)   289.25     6.00     5.00
  0 (anger)     300.25     6.00     3.75
  0 (anger)     310.00     6.00     2.25
  0 (anger)     318.25     6.00     2.50
  0 (anger)     326.75     6.00     2.50
  0 (anger)     335.25     6.00     8.00
  0 (anger)     349.25     6.00     8.50
  0 (anger)     363.75     6.00     5.00
  1 (disgust)   374.75     6.00     3.25
  0 (anger)     384.00     6.00     2.25
  0 (anger)     392.25     6.00     2.00
  0 (anger)     400.25     6.00     2.75
  1 (disgust)   409.00     6.00     2.50
  0 (anger)     417.50     6.00     2.75
  0 (anger)     426.25     6.00     2.75
  1 (disgust)   435.00     6.00     5.25
  1 (disgust)   446.25     6.00     2.25
  1 (disgust)   454.50     6.00     3.00
  0 (anger)     463.50     6.00     4.25
  0 (anger)     473.75     6.00     3.50
  0 (anger)     483.25     6.00     4.25
  0 (anger)     493.50     6.00     3.25
  1 (disgust)   502.75     6.00     2.25
  1 (disgust)   511.00     6.00     4.50
  0 (anger)     521.50     6.00     6.50
  0 (anger)     534.00     6.00     2.75
  1 (disgust)   542.75     6.00     2.00
  1 (disgust)   550.75     6.00     2.75
  1 (disgust)   559.50     6.00     4.25
  0 (anger)     569.75     6.00     4.00
  0 (anger)     579.75     6.00     3.00
  0 (anger)     588.75     6.00     3.25
  1 (disgust)   598.00     6.00     0.00

