-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     2.75
  0 (anger)      16.75     6.00     3.25
  0 (anger)      26.00     6.00     2.75
  0 (anger)      34.75     6.00     3.25
  1 (disgust)    44.00     6.00     2.50
  0 (anger)      52.50     6.00     2.50
  0 (anger)      61.00     6.00     8.00
  0 (anger)      75.00     6.00     2.75
  1 (disgust)    83.75     6.00     5.00
  0 (anger)      94.75     6.00     2.25
  1 (disgust)   103.00     6.00     2.50
  1 (disgust)   111.50     6.00     3.25
  1 (disgust)   120.75     6.00     4.25
  0 (anger)     131.00     6.00     2.50
  0 (anger)     139.50     6.00     4.75
  1 (disgust)   150.25     6.00     3.00
  1 (disgust)   159.25     6.00     8.50
  1 (disgust)   173.75     6.00     5.75
  1 (disgust)   185.50     6.00     2.75
  0 (anger)     194.25     6.00     3.50
  0 (anger)     203.75     6.00     3.00
  0 (anger)     212.75     6.00     5.50
  1 (disgust)   224.25     6.00     7.50
  1 (disgust)   237.75     6.00     3.00
  0 (anger)     246.75     6.00     9.50
  1 (disgust)   262.25     6.00     3.75
  1 (disgust)   272.00     6.00     2.00
  1 (disgust)   280.00     6.00     2.25
  0 (anger)     288.25     6.00     2.25
  0 (anger)     296.50     6.00     2.25
  1 (disgust)   304.75     6.00     3.00
  1 (disgust)   313.75     6.00     3.25
  0 (anger)     323.00     6.00     4.00
  1 (disgust)   333.00     6.00     3.75
  1 (disgust)   342.75     6.00     4.50
  0 (anger)     353.25     6.00     2.50
  1 (disgust)   361.75     6.00     6.00
  1 (disgust)   373.75     6.00     5.25
  1 (disgust)   385.00     6.00     2.25
  0 (anger)     393.25     6.00     2.75
  1 (disgust)   402.00     6.00     3.50
  1 (disgust)   411.50     6.00     6.50
  0 (anger)     424.00     6.00     5.50
  0 (anger)     435.50     6.00     4.75
  1 (disgust)   446.25     6.00     3.75
  0 (anger)     456.00     6.00     4.25
  0 (anger)     466.25     6.00     6.75
  0 (anger)     479.00     6.00     2.00
  1 (disgust)   487.00     6.00     2.00
  0 (anger)     495.00     6.00     3.50
  1 (disgust)   504.50     6.00     5.00
  1 (disgust)   515.50     6.00     4.50
  0 (anger)     526.00     6.00     4.00
  0 (anger)     536.00     6.00     2.25
  1 (disgust)   544.25     6.00     2.50
  1 (disgust)   552.75     6.00     6.25
  0 (anger)     565.00     6.00     4.25
  1 (disgust)   575.25     6.00     7.00
  0 (anger)     588.25     6.00     3.75
  1 (disgust)   598.00     6.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     2.75
  1 (disgust)    16.75     6.00     3.00
  1 (disgust)    25.75     6.00     2.25
  0 (anger)      34.00     6.00     7.00
  1 (disgust)    47.00     6.00     4.25
  0 (anger)      57.25     6.00     2.25
  0 (anger)      65.50     6.00     4.75
  0 (anger)      76.25     6.00     3.50
  0 (anger)      85.75     6.00     2.25
  0 (anger)      94.00     6.00     6.50
  1 (disgust)   106.50     6.00     3.25
  0 (anger)     115.75     6.00     6.25
  0 (anger)     128.00     6.00     2.50
  1 (disgust)   136.50     6.00     6.75
  1 (disgust)   149.25     6.00     5.75
  0 (anger)     161.00     6.00     7.50
  0 (anger)     174.50     6.00     2.50
  1 (disgust)   183.00     6.00     2.25
  1 (disgust)   191.25     6.00     4.00
  0 (anger)     201.25     6.00     2.00
  1 (disgust)   209.25     6.00     5.25
  1 (disgust)   220.50     6.00     8.00
  0 (anger)     234.50     6.00     2.50
  1 (disgust)   243.00     6.00     3.75
  0 (anger)     252.75     6.00     3.25
  1 (disgust)   262.00     6.00     2.50
  0 (anger)     270.50     6.00     4.50
  1 (disgust)   281.00     6.00     5.50
  0 (anger)     292.50     6.00     3.50
  0 (anger)     302.00     6.00     3.75
  0 (anger)     311.75     6.00     2.75
  1 (disgust)   320.50     6.00     2.00
  1 (disgust)   328.50     6.00     4.50
  0 (anger)     339.00     6.00     4.00
  1 (disgust)   349.00     6.00     5.50
  0 (anger)     360.50     6.00     3.00
  1 (disgust)   369.50     6.00     4.25
  0 (anger)     379.75     6.00     4.75
  1 (disgust)   390.50     6.00     3.75
  0 (anger)     400.25     6.00     3.00
  0 (anger)     409.25     6.00     8.50
  1 (disgust)   423.75     6.00     3.75
  0 (anger)     433.50     6.00     5.00
  1 (disgust)   444.50     6.00     2.75
  0 (anger)     453.25     6.00     4.25
  0 (anger)     463.50     6.00     6.00
  1 (disgust)   475.50     6.00     5.00
  0 (anger)     486.50     6.00     9.50
  0 (anger)     502.00     6.00     3.25
  1 (disgust)   511.25     6.00     3.25
  1 (disgust)   520.50     6.00     2.00
  1 (disgust)   528.50     6.00     2.50
  1 (disgust)   537.00     6.00     3.00
  1 (disgust)   546.00     6.00     2.75
  1 (disgust)   554.75     6.00     2.25
  1 (disgust)   563.00     6.00     2.50
  0 (anger)     571.50     6.00     2.75
  0 (anger)     580.25     6.00     2.25
  1 (disgust)   588.50     6.00     3.50
  0 (anger)     598.00     6.00     0.00

-- run 3 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     3.00
  1 (disgust)    17.00     6.00     3.25
  0 (anger)      26.25     6.00     5.50
  0 (anger)      37.75     6.00     2.75
  0 (anger)      46.50     6.00     2.50
  1 (disgust)    55.00     6.00     4.00
  1 (disgust)    65.00     6.00     2.75
  1 (disgust)    73.75     6.00     5.00
  0 (anger)      84.75     6.00     6.75
  1 (disgust)    97.50     6.00     2.50
  0 (anger)     106.00     6.00     7.50
  0 (anger)     119.50     6.00     4.75
  0 (anger)     130.25     6.00     2.75
  1 (disgust)   139.00     6.00     4.25
  1 (disgust)   149.25     6.00     6.25
  1 (disgust)   161.50     6.00     8.00
  1 (disgust)   175.50     6.00     3.75
  1 (disgust)   185.25     6.00     3.50
  1 (disgust)   194.75     6.00     2.50
  0 (anger)     203.25     6.00     2.75
  0 (anger)     212.00     6.00     2.25
  0 (anger)     220.25     6.00     2.00
  0 (anger)     228.25     6.00     3.50
  1 (disgust)   237.75     6.00     4.25
  1 (disgust)   248.00     6.00     4.50
  1 (disgust)   258.50     6.00     2.00
  1 (disgust)   266.50     6.00     3.50
  0 (anger)     276.00     6.00     6.00
  1 (disgust)   288.00     6.00     5.00
  0 (anger)     299.00     6.00     2.25
  0 (anger)     307.25     6.00     5.50
  1 (disgust)   318.75     6.00     2.25
  1 (disgust)   327.00     6.00     3.25
  1 (disgust)   336.25     6.00     7.00
  0 (anger)     349.25     6.00     3.75
  0 (anger)     359.00     6.00     2.50
  0 (anger)     367.50     6.00     2.00
  0 (anger)     375.50     6.00     4.00
  1 (disgust)   385.50     6.00     3.25
  0 (anger)     394.75     6.00     4.25
  0 (anger)     405.00     6.00     2.50
  1 (disgust)   413.50     6.00     5.25
  1 (disgust)   424.75     6.00     2.25
  0 (anger)     433.00     6.00     3.25
  1 (disgust)   442.25     6.00     2.25
  1 (disgust)   450.50     6.00     3.00
  0 (anger)     459.50     6.00     5.75
  0 (anger)     471.25     6.00     9.50
  0 (anger)     486.75     6.00     6.50
  1 (disgust)   499.25     6.00     8.50
  0 (anger)     513.75     6.00     2.25
  0 (anger)     522.00     6.00     3.75
  0 (anger)     531.75     6.00     3.00
  0 (anger)     540.75     6.00     4.50
  0 (anger)     551.25     6.00     2.50
  1 (disgust)   559.75     6.00     3.00
  1 (disgust)   568.75     6.00     2.75
  1 (disgust)   577.50     6.00     3.75
  0 (anger)     587.25     6.00     4.75
  1 (disgust)   598.00     6.00     0.00

