-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     5.75
  1 (disgust)    19.75     6.00     3.50
  1 (disgust)    29.25     6.00     3.00
  0 (anger)      38.25     6.00     2.00
  1 (disgust)    46.25     6.00     6.75
  0 (anger)      59.00     6.00     5.25
  1 (disgust)    70.25     6.00     4.25
  0 (anger)      80.50     6.00     4.75
  1 (disgust)    91.25     6.00     4.00
  0 (anger)     101.25     6.00     3.25
  0 (anger)     110.50     6.00     9.50
  0 (anger)     126.00     6.00     4.00
  1 (disgust)   136.00     6.00     4.25
  1 (disgust)   146.25     6.00     2.75
  0 (anger)     155.00     6.00     6.00
  1 (disgust)   167.00     6.00     4.50
  1 (disgust)   177.50     6.00     8.00
  1 (disgust)   191.50     6.00     3.75
  0 (anger)     201.25     6.00     5.00
  0 (anger)     212.25     6.00     2.50
  0 (anger)     220.75     6.00     4.50
  0 (anger)     231.25     6.00     5.00
  1 (disgust)   242.25     6.00     6.50
  0 (anger)     254.75     6.00     2.50
  0 (anger)     263.25     6.00     3.25
  0 (anger)     272.50     6.00     3.75
  1 (disgust)   282.25     6.00     2.00
  0 (anger)     290.25     6.00     6.25
  0 (anger)     302.50     6.00     2.50
  1 (disgust)   311.00     6.00     4.75
  0 (anger)     321.75     6.00     3.75
  1 (disgust)   331.50     6.00     2.25
  1 (disgust)   339.75     6.00     2.50
  1 (disgust)   348.25     6.00     4.25
  1 (disgust)   358.50     6.00     2.25
  0 (anger)     366.75     6.00     2.25
  0 (anger)     375.00     6.00     2.75
  1 (disgust)   383.75     6.00     2.25
  1 (disgust)   392.00     6.00     2.75
  1 (disgust)   400.75     6.00     2.00
  1 (disgust)   408.75     6.00     2.75
  0 (anger)     417.50     6.00     2.75
  0 (anger)     426.25     6.00     3.75
  0 (anger)     436.00     6.00     3.50
  0 (anger)     445.50     6.00     3.00
  0 (anger)     454.50     6.00     2.25
  1 (disgust)   462.75     6.00     8.50
  1 (disgust)   477.25     6.00     7.00
  0 (anger)     490.25     6.00     2.25
  0 (anger)     498.50     6.00     5.50
  0 (anger)     510.00     6.00     5.50
  1 (disgust)   521.50     6.00     3.00
  0 (anger)     530.50     6.00     2.50
  1 (disgust)   539.00     6.00     3.25
  1 (disgust)   548.25     6.00     2.50
  1 (disgust)   556.75     6.00     3.25
  0 (anger)     566.00     6.00     3.00
  0 (anger)     575.00     6.00     3.50
  0 (anger)     584.50     6.00     7.50
  1 (disgust)   598.00     6.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     3.00
  1 (disgust)    17.00     6.00     2.50
  1 (disgust)    25.50     6.00     5.50
  0 (anger)      37.00     6.00     4.25
  0 (anger)      47.25     6.00     3.00
  0 (anger)      56.25     6.00     2.75
  1 (disgust)    65.00     6.00     3.25
  0 (anger)      74.25     6.00     2.25
  1 (disgust)    82.50     6.00     3.50
  1 (disgust)    92.00     6.00     2.25
  0 (anger)     100.25     6.00     5.75
  0 (anger)     112.00     6.00     4.25
  0 (anger)     122.25     6.00     2.50
  0 (anger)     130.75     6.00     9.50
  1 (disgust)   146.25     6.00     2.75
  1 (disgust)   155.00     6.00     4.75
  0 (anger)     165.75     6.00     2.25
  0 (anger)     174.00     6.00     5.00
  0 (anger)     185.00     6.00     7.50
  1 (disgust)   198.50     6.00     8.50
  0 (anger)     213.00     6.00     3.25
  0 (anger)     222.25     6.00     2.25
  0 (anger)     230.50     6.00     4.25
  1 (disgust)   240.75     6.00     3.75
  1 (disgust)   250.50     6.00     2.00
  1 (disgust)   258.50     6.00     2.50
  0 (anger)     267.00     6.00     4.50
  0 (anger)     277.50     6.00     2.75
  0 (anger)     286.25     6.00     3.25
  0 (anger)     295.50     6.00     2.50
  0 (anger)     304.00     6.00     3.50
  1 (disgust)   313.50     6.00     4.00
  1 (disgust)   323.50     6.00     3.75
  1 (disgust)   333.25     6.00     3.75
  1 (disgust)   343.00     6.00     3.00
  1 (disgust)   352.00     6.00     4.75
  0 (anger)     362.75     6.00     6.50
  1 (disgust)   375.25     6.00     6.00
  0 (anger)     387.25     6.00     2.25
  0 (anger)     395.50     6.00     3.25
  0 (anger)     404.75     6.00     2.50
  0 (anger)     413.25     6.00     5.00
  0 (anger)     424.25     6.00     8.00
  1 (disgust)   438.25     6.00     6.75
  0 (anger)     451.00     6.00     4.00
  0 (anger)     461.00     6.00     6.25
  0 (anger)     473.25     6.00     5.25
  1 (disgust)   484.50     6.00     5.50
  1 (disgust)   496.00     6.00     3.75
  0 (anger)     505.75     6.00     2.00
  1 (disgust)   513.75     6.00     2.75
  1 (disgust)   522.50     6.00     7.00
  1 (disgust)   535.50     6.00     4.50
  1 (disgust)   546.00     6.00     2.50
  1 (disgust)   554.50     6.00     3.50
  0 (anger)     564.00     6.00     2.00
  0 (anger)     572.00     6.00     2.75
  0 (anger)     580.75     6.00     3.00
  1 (disgust)   589.75     6.00     2.25
  1 (disgust)   598.00     6.00     0.00

-- run 3 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     3.50
  0 (anger)      17.50     6.00     2.50
  0 (anger)      26.00     6.00     3.75
  1 (disgust)    35.75     6.00     2.00
  1 (disgust)    43.75     6.00     2.00
  0 (anger)      51.75     6.00     6.25
  1 (disgust)    64.00     6.00     9.50
  0 (anger)      79.50     6.00     2.25
  1 (disgust)    87.75     6.00     2.75
  1 (disgust)    96.50     6.00     3.50
  1 (disgust)   106.00     6.00     2.75
  1 (disgust)   114.75     6.00     5.75
  1 (disgust)   126.50     6.00     3.25
  0 (anger)     135.75     6.00     3.75
  0 (anger)     145.50     6.00     3.75
  0 (anger)     155.25     6.00     3.50
  0 (anger)     164.75     6.00     5.50
  0 (anger)     176.25     6.00     8.00
  1 (disgust)   190.25     6.00     5.25
  0 (anger)     201.50     6.00     2.50
  1 (disgust)   210.00     6.00     4.25
  1 (disgust)   220.25     6.00     4.50
  0 (anger)     230.75     6.00     2.50
  1 (disgust)   239.25     6.00     4.75
  1 (disgust)   250.00     6.00     4.00
  1 (disgust)   260.00     6.00     5.50
  0 (anger)     271.50     6.00     4.00
  0 (anger)     281.50     6.00     2.75
  1 (disgust)   290.25     6.00     2.00
  0 (anger)     298.25     6.00     2.50
  0 (anger)     306.75     6.00     4.50
  0 (anger)     317.25     6.00     4.25
  0 (anger)     327.50     6.00     6.00
  1 (disgust)   339.50     6.00     7.50
  1 (disgust)   353.00     6.00     4.25
  1 (disgust)   363.25     6.00     6.75
  1 (disgust)   376.00     6.00     2.25
  1 (disgust)   384.25     6.00     3.75
  1 (disgust)   394.00     6.00     3.25
  1 (disgust)   403.25     6.00     3.00
  1 (disgust)   412.25     6.00     3.00
  1 (disgust)   421.25     6.00     2.75
  0 (anger)     430.00     6.00     6.50
  0 (anger)     442.50     6.00     3.00
  0 (anger)     451.50     6.00     3.25
  0 (anger)     460.75     6.00     3.25
  0 (anger)     470.00     6.00     7.00
  1 (disgust)   483.00     6.00     4.75
  1 (disgust)   493.75     6.00     3.00
  1 (disgust)   502.75     6.00     5.00
  0 (anger)     513.75     6.00     2.50
  1 (disgust)   522.25     6.00     8.50
  0 (anger)     536.75     6.00     2.25
  1 (disgust)   545.00     6.00     5.00
  1 (disgust)   556.00     6.00     2.25
  0 (anger)     564.25     6.00     2.75
  1 (disgust)   573.00     6.00     2.25
  0 (anger)     581.25     6.00     2.25
  1 (disgust)   589.50     6.00     2.50
  1 (disgust)   598.00     6.00     0.00

