-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     3.25
  1 (disgust)    17.25     6.00     3.25
  0 (anger)      26.50     6.00     2.75
  0 (anger)      35.25     6.00     2.50
  1 (disgust)    43.75     6.00     2.50
  1 (disgust)    52.25     6.00     2.75
  0 (anger)      61.00     6.00     3.50
  0 (anger)      70.50     6.00     4.50
  1 (disgust)    81.00     6.00     2.00
  0 (anger)      89.00     6.00     2.25
  0 (anger)      97.25     6.00     5.25
  1 (disgust)   108.50     6.00     2.50
  0 (anger)     117.00     6.00     2.50
  1 (disgust)   125.50     6.00     5.00
  0 (anger)     136.50     6.00     6.75
  0 (anger)     149.25     6.00     4.00
  1 (disgust)   159.25     6.00     2.25
  1 (disgust)   167.50     6.00     5.75
  0 (anger)     179.25     6.00     3.25
  0 (anger)     188.50     6.00     2.00
  1 (disgust)   196.50     6.00     2.25
  0 (anger)     204.75     6.00     9.50
  0 (anger)     220.25     6.00     4.00
  1 (disgust)   230.25     6.00     5.50
  1 (disgust)   241.75     6.00     2.50
  1 (disgust)   250.25     6.00     2.00
  1 (disgust)   258.25     6.00     4.50
  0 (anger)     268.75     6.00     2.50
  0 (anger)     277.25     6.00     6.00
  1 (disgust)   289.25     6.00     3.50
  1 (disgust)   298.75     6.00     2.25
  0 (anger)     307.00     6.00     3.75
  0 (anger)     316.75     6.00     5.50
  0 (anger)     328.25     6.00     2.25
  0 (anger)     336.50     6.00     7.50
  1 (disgust)   350.00     6.00     2.75
  0 (anger)     358.75     6.00     8.50
  0 (anger)     373.25     6.00     3.50
  1 (disgust)   382.75     6.00     3.75
  1 (disgust)   392.50     6.00     4.25
  0 (anger)     402.75     6.00     2.75
  1 (disgust)   411.50     6.00     4.25
  0 (anger)     421.75     6.00     4.75
  1 (disgust)   432.50     6.00     8.00
  0 (anger)     446.50     6.00     3.25
  1 (disgust)   455.75     6.00     4.25
  0 (anger)     466.00     6.00     7.00
  0 (anger)     479.00     6.00     6.25
  0 (anger)     491.25     6.00     3.75
  1 (disgust)   501.00     6.00     3.00
  1 (disgust)   510.00     6.00     5.00
  1 (disgust)   521.00     6.00     3.00
  0 (anger)     530.00     6.00     2.75
  0 (anger)     538.75     6.00     3.00
  0 (anger)     547.75     6.00     3.00
  1 (disgust)   556.75     6.00     6.50
  0 (anger)     569.25     6.00     3.75
  1 (disgust)   579.00     6.00     2.25
  0 (anger)     587.25     6.00     4.75
  1 (disgust)   598.00     6.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     2.25
  0 (anger)      16.25     6.00     2.50
  0 (anger)      24.75     6.00     2.50
