-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     4.50
  1 (disgust)    18.50     6.00     2.75
  0 (anger)      27.25     6.00     2.50
  1 (disgust)    35.75     6.00     2.50
  1 (disgust)    44.25     6.00     4.00
  0 (anger)      54.25     6.00     2.75
  0 (anger)      63.00     6.00     8.00
  0 (anger)      77.00     6.00     3.75
  0 (anger)      86.75     6.00     3.25
  1 (disgust)    96.00     6.00     5.75
  1 (disgust)   107.75     6.00     2.75
  0 (anger)     116.50     6.00     3.25
  1 (disgust)   125.75     6.00     2.50
  1 (disgust)   134.25     6.00     2.00
  1 (disgust)   142.25     6.00     2.00
  1 (disgust)   150.25     6.00     3.00
  1 (disgust)   159.25     6.00     6.25
  0 (anger)     171.50     6.00     6.50
  0 (anger)     184.00     6.00     4.25
  1 (disgust)   194.25     6.00     5.50
  1 (disgust)   205.75     6.00     2.25
  0 (anger)     214.00     6.00     3.25
  0 (anger)     223.25     6.00     7.50
  0 (anger)     236.75     6.00     2.50
  1 (disgust)   245.25     6.00     3.00
  0 (anger)     254.25     6.00     3.50
  0 (anger)     263.75     6.00     2.50
  0 (anger)     272.25     6.00     8.50
  1 (disgust)   286.75     6.00     3.75
  1 (disgust)   296.50     6.00     5.00
  1 (disgust)   307.50     6.00     4.75
  1 (disgust)   318.25     6.00     3.75
  1 (disgust)   328.00     6.00     6.00
  1 (disgust)   340.00     6.00     2.50
  1 (disgust)   348.50     6.00     3.50
  1 (disgust)   358.00     6.00     2.25
  1 (disgust)   366.25     6.00     2.75
  0 (anger)     375.00     6.00     2.25
  0 (anger)     383.25     6.00     3.00
  0 (anger)     392.25     6.00     2.25
  1 (disgust)   400.50     6.00     7.00
  1 (disgust)   413.50     6.00     4.25
  1 (disgust)   423.75     6.00     4.75
  0 (anger)     434.50     6.00     2.25
  1 (disgust)   442.75     6.00     3.50
  1 (disgust)   452.25     6.00     9.50
  0 (anger)     467.75     6.00     2.75
  0 (anger)     476.50     6.00     5.25
  1 (disgust)   487.75     6.00     4.25
  0 (anger)     498.00     6.00     5.00
  0 (anger)     509.00     6.00     2.25
  0 (anger)     517.25     6.00     3.25
  0 (anger)     526.50     6.00     4.50
  1 (disgust)   537.00     6.00     2.00
  0 (anger)     545.00     6.00     4.00
  0 (anger)     555.00     6.00     3.00
  0 (anger)     564.00     6.00     6.75
  1 (disgust)   576.75     6.00     3.75
  0 (anger)     586.50     6.00     5.50
  1 (disgust)   598.00     6.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     3.00
  0 (anger)      17.00     6.00     2.75
  0 (anger)      25.75     6.00     3.00
  0 (anger)      34.75     6.00     6.00
  1 (disgust)    46.75     6.00     3.00
  0 (anger)      55.75     6.00     4.00
  1 (disgust)    65.75     6.00     4.25
  0 (anger)      76.00     6.00     3.25
  0 (anger)      85.25     6.00     5.75
  0 (anger)      97.00     6.00     9.50
  0 (anger)     112.50     6.00     4.75
  0 (anger)     123.25     6.00     7.00
  1 (disgust)   136.25     6.00     3.50
  0 (anger)     145.75     6.00     4.50
  0 (anger)     156.25     6.00     2.50
  1 (disgust)   164.75     6.00     5.50
  1 (disgust)   176.25     6.00     2.75
  1 (disgust)   185.00     6.00     2.75
  1 (disgust)   193.75     6.00     3.75
  1 (disgust)   203.50     6.00     2.25
  0 (anger)     211.75     6.00     2.25
  1 (disgust)   220.00     6.00     5.50
  1 (disgust)   231.50     6.00     3.75
  0 (anger)     241.25     6.00     5.00
  0 (anger)     252.25     6.00     2.00
  0 (anger)     260.25     6.00     3.25
  1 (disgust)   269.50     6.00     3.25
  1 (disgust)   278.75     6.00     4.75
  1 (disgust)   289.50     6.00     2.00
  1 (disgust)   297.50     6.00     3.00
  0 (anger)     306.50     6.00     6.50
  0 (anger)     319.00     6.00     8.50
  1 (disgust)   333.50     6.00     2.00
  0 (anger)     341.50     6.00     2.25
  0 (anger)     349.75     6.00     3.75
  1 (disgust)   359.50     6.00     2.75
  0 (anger)     368.25     6.00     4.25
  1 (disgust)   378.50     6.00     2.25
  1 (disgust)   386.75     6.00     5.00
  1 (disgust)   397.75     6.00     2.50
  1 (disgust)   406.25     6.00     4.50
  0 (anger)     416.75     6.00     4.00
  1 (disgust)   426.75     6.00     2.75
  1 (disgust)   435.50     6.00     3.25
  0 (anger)     444.75     6.00     8.00
  1 (disgust)   458.75     6.00     6.75
  0 (anger)     471.50     6.00     2.50
  1 (disgust)   480.00     6.00     2.50
  1 (disgust)   488.50     6.00     2.50
  0 (anger)     497.00     6.00     3.75
  0 (anger)     506.75     6.00     3.50
  0 (anger)     516.25     6.00     3.50
  0 (anger)     525.75     6.00     2.25
  0 (anger)     534.00     6.00     6.25
