-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     3.50
  0 (anger)      17.50     6.00     2.75
  0 (anger)      26.25     6.00     2.25
  1 (disgust)    34.50     6.00     2.00
  1 (disgust)    42.50     6.00     2.75
  1 (disgust)    51.25     6.00     2.50
  0 (anger)      59.75     6.00     4.50
  0 (anger)      70.25     6.00     3.25
  0 (anger)      79.50     6.00     2.25
  0 (anger)      87.75     6.00     9.50
  0 (anger)     103.25     6.00     3.75
  0 (anger)     113.00     6.00     2.00
  0 (anger)     121.00     6.00     3.50
  1 (disgust)   130.50     6.00     2.50
  1 (disgust)   139.00     6.00     8.50
  1 (disgust)   153.50     6.00     3.00
  0 (anger)     162.50     6.00     3.00
  1 (disgust)   171.50     6.00     3.75
  0 (anger)     181.25     6.00     6.00
  0 (anger)     193.25     6.00     5.25
  1 (disgust)   204.50     6.00     2.50
  0 (anger)     213.00     6.00     2.25
  1 (disgust)   221.25     6.00     7.00
  0 (anger)     234.25     6.00     2.25
  1 (disgust)   242.50     6.00     3.25
  0 (anger)     251.75     6.00     3.75
  1 (disgust)   261.50     6.00     4.25
  0 (anger)     271.75     6.00     5.50
  1 (disgust)   283.25     6.00     2.25
  1 (disgust)   291.50     6.00     2.75
  1 (disgust)   300.25     6.00     8.00
  0 (anger)     314.25     6.00     2.50
  0 (anger)     322.75     6.00     2.00
  1 (disgust)   330.75     6.00     7.50
  1 (disgust)   344.25     6.00     3.00
  1 (disgust)   353.25     6.00     4.50
  1 (disgust)   363.75     6.00     4.75
  1 (disgust)   374.50     6.00     5.00
  0 (anger)     385.50     6.00     4.25
  0 (anger)     395.75     6.00     4.25
  1 (disgust)   406.00     6.00     3.75
  0 (anger)     415.75     6.00     2.75
  0 (anger)     424.50     6.00     3.50
  1 (disgust)   434.00     6.00     3.25
  0 (anger)     443.25     6.00     3.25
  0 (anger)     452.50     6.00     5.50
  1 (disgust)   464.00     6.00     4.00
  1 (disgust)   474.00     6.00     6.50
  1 (disgust)   486.50     6.00     5.00
  0 (anger)     497.50     6.00     2.50
  1 (disgust)   506.00     6.00     2.50
  0 (anger)     514.50     6.00     6.75
  0 (anger)     527.25     6.00     2.25
  0 (anger)     535.50     6.00     5.75
  1 (disgust)   547.25     6.00     2.75
  1 (disgust)   556.00     6.00     4.00
  1 (disgust)   566.00     6.00     3.00
  0 (anger)     575.00     6.00     6.25
  1 (disgust)   587.25     6.00     4.75
  0 (anger)     598.00     6.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     3.75
  0 (anger)      17.75     6.00     2.75
  1 (disgust)    26.50     6.00     3.00
  0 (anger)      35.50     6.00     2.00
  1 (disgust)    43.50     6.00     2.25
  1 (disgust)    51.75     6.00     4.75
  0 (anger)      62.50     6.00     3.50
  0 (anger)      72.00     6.00     4.75
  0 (anger)      82.75     6.00     3.25
  1 (disgust)    92.00     6.00     2.75
  1 (disgust)   100.75     6.00     4.00
  1 (disgust)   110.75     6.00     2.00
  0 (anger)     118.75     6.00     6.25
  0 (anger)     131.00     6.00     2.25
  0 (anger)     139.25     6.00     4.50
  0 (anger)     149.75     6.00     2.50
  0 (anger)     158.25     6.00     5.25
  0 (anger)     169.50     6.00     2.50
  1 (disgust)   178.00     6.00     5.00
  1 (disgust)   189.00     6.00     2.50
  1 (disgust)   197.50     6.00     8.50
  1 (disgust)   212.00     6.00     2.25
  1 (disgust)   220.25     6.00     6.50
  0 (anger)     232.75     6.00     3.75
  0 (anger)     242.50     6.00     3.50
  1 (disgust)   252.00     6.00     4.50
  0 (anger)     262.50     6.00     5.00
  0 (anger)     273.50     6.00     8.00
  0 (anger)     287.50     6.00     2.25
  0 (anger)     295.75     6.00     3.75
  1 (disgust)   305.50     6.00     6.00
  1 (disgust)   317.50     6.00     9.50
  0 (anger)     333.00     6.00     4.25
  0 (anger)     343.25     6.00     3.00
  1 (disgust)   352.25     6.00     2.50
  1 (disgust)   360.75     6.00     5.50
  0 (anger)     372.25     6.00     2.50
  1 (disgust)   380.75     6.00     3.75
  0 (anger)     390.50     6.00     2.75
  1 (disgust)   399.25     6.00     3.00
  0 (anger)     408.25     6.00     5.75
  0 (anger)     420.00     6.00     3.50
  1 (disgust)   429.50     6.00     2.75
  1 (disgust)   438.25     6.00     3.00
  0 (anger)     447.25     6.00     3.25
  0 (anger)     456.50     6.00     7.00
  0 (anger)     469.50     6.00     4.00
  1 (disgust)   479.50     6.00     4.25
  1 (disgust)   489.75     6.00     6.75
  0 (anger)     502.50     6.00     7.50
  1 (disgust)   516.00     6.00     2.50
  0 (anger)     524.50     6.00     2.25
  1 (disgust)   532.75     6.00     3.25
  1 (disgust)   542.00     6.00     2.25
  0 (anger)     550.25     6.00     2.00
  1 (disgust)   558.25     6.00     2.75
  1 (disgust)   567.00     6.00     4.25
  0 (anger)     577.25     6.00     5.50
  1 (disgust)   588.75     6.00     3.25
  1 (disgust)   598.00     6.00     0.00

-- run 3 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     2.50
  1 (disgust)    16.50     6.00     2.25
  0 (anger)      24.75     6.00     2.25
  1 (disgust)    33.00     6.00     4.50
  0 (anger)      43.50     6.00     4.25
  0 (anger)      53.75     6.00     5.00
  1 (disgust)    64.75     6.00     4.50
  0 (anger)      75.25     6.00     9.50
  1 (disgust)    90.75     6.00     2.25
  1 (disgust)    99.00     6.00     2.50
  0 (anger)     107.50     6.00     3.25
  1 (disgust)   116.75     6.00     2.25
  0 (anger)     125.00     6.00     6.75
  0 (anger)     137.75     6.00     2.75
  0 (anger)     146.50     6.00     5.00
  1 (disgust)   157.50     6.00     4.00
  0 (anger)     167.50     6.00     3.00
  0 (anger)     176.50     6.00     2.50
  1 (disgust)   185.00     6.00     2.75
  0 (anger)     193.75     6.00     6.50
  1 (disgust)   206.25     6.00     4.75
  1 (disgust)   217.00     6.00     6.00
  0 (anger)     229.00     6.00     2.00
  0 (anger)     237.00     6.00     3.25
  0 (anger)     246.25     6.00     3.00
  0 (anger)     255.25     6.00     8.00
  0 (anger)     269.25     6.00     2.25
  1 (disgust)   277.50     6.00     3.00
  0 (anger)     286.50     6.00     8.50
  1 (disgust)   301.00     6.00     2.50
  0 (anger)     309.50     6.00     5.50
  0 (anger)     321.00     6.00     3.75
  0 (anger)     330.75     6.00     2.50
  0 (anger)     339.25     6.00     7.00
  1 (disgust)   352.25     6.00     4.25
  1 (disgust)   362.50     6.00     4.00
  1 (disgust)   372.50     6.00     4.25
  1 (disgust)   382.75     6.00     2.00
  0 (anger)     390.75     6.00     3.50
  1 (disgust)   400.25     6.00     3.75
  0 (anger)     410.00     6.00     3.25
  1 (disgust)   419.25     6.00     5.75
  0 (anger)     431.00     6.00     3.00
  0 (anger)     440.00     6.00     3.50
  1 (disgust)   449.50     6.00     2.25
  1 (disgust)   457.75     6.00     2.00
  1 (disgust)   465.75     6.00     7.50
  1 (disgust)   479.25     6.00     3.75
  1 (disgust)   489.00     6.00     2.50
  1 (disgust)   497.50     6.00     3.75
  1 (disgust)   507.25     6.00     5.25
  1 (disgust)   518.50     6.00     5.50
  0 (anger)     530.00     6.00     2.75
  0 (anger)     538.75     6.00     3.50
  0 (anger)     548.25     6.00     3.25
  1 (disgust)   557.50     6.00     4.75
  1 (disgust)   568.25     6.00     6.25
  1 (disgust)   580.50     6.00     2.75
  0 (anger)     589.25     6.00     2.75
  1 (disgust)   598.00     6.00     0.00

