-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     5.25
  0 (anger)      19.25     6.00     4.00
  0 (anger)      29.25     6.00     3.00
  0 (anger)      38.25     6.00     2.75
  1 (disgust)    47.00     6.00     2.50
  0 (anger)      55.50     6.00     3.25
  1 (disgust)    64.75     6.00     2.00
  1 (disgust)    72.75     6.00     9.50
  0 (anger)      88.25     6.00     5.75
  1 (disgust)   100.00     6.00     4.50
  1 (disgust)   110.50     6.00     5.50
  1 (disgust)   122.00     6.00     8.50
  0 (anger)     136.50     6.00     3.00
  0 (anger)     145.50     6.00     7.50
  1 (disgust)   159.00     6.00     2.50
  0 (anger)     167.50     6.00     5.00
  0 (anger)     178.50     6.00     2.75
  1 (disgust)   187.25     6.00     2.75
  1 (disgust)   196.00     6.00     2.25
  0 (anger)     204.25     6.00     5.50
  1 (disgust)   215.75     6.00     2.25
  0 (anger)     224.00     6.00     5.00
  1 (disgust)   235.00     6.00     6.75
  0 (anger)     247.75     6.00     2.50
  0 (anger)     256.25     6.00     2.50
  1 (disgust)   264.75     6.00     2.00
  1 (disgust)   272.75     6.00     4.25
  0 (anger)     283.00     6.00     3.00
  0 (anger)     292.00     6.00     4.50
  0 (anger)     302.50     6.00     7.00
  1 (disgust)   315.50     6.00     2.75
  1 (disgust)   324.25     6.00     3.25
  0 (anger)     333.50     6.00     3.50
  0 (anger)     343.00     6.00     3.50
  1 (disgust)   352.50     6.00     4.75
  1 (disgust)   363.25     6.00     2.75
  0 (anger)     372.00     6.00     2.25
  0 (anger)     380.25     6.00     3.75
  0 (anger)     390.00     6.00     2.25
  1 (disgust)   398.25     6.00     6.50
  1 (disgust)   410.75     6.00     3.75
  1 (disgust)   420.50     6.00     2.25
  0 (anger)     428.75     6.00     8.00
  1 (disgust)   442.75     6.00     6.25
  0 (anger)     455.00     6.00     3.00
  1 (disgust)   464.00     6.00     6.00
  1 (disgust)   476.00     6.00     2.00
  1 (disgust)   484.00     6.00     4.75
  0 (anger)     494.75     6.00     4.25
  1 (disgust)   505.00     6.00     2.50
  1 (disgust)   513.50     6.00     2.50
  0 (anger)     522.00     6.00     2.25
  0 (anger)     530.25     6.00     3.25
  1 (disgust)   539.50     6.00     3.75
  1 (disgust)   549.25     6.00     4.25
  1 (disgust)   559.50     6.00     3.75
  0 (anger)     569.25     6.00     3.25
  1 (disgust)   578.50     6.00     3.50
  0 (anger)     588.00     6.00     4.00
  1 (disgust)   598.00     6.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     2.00
  0 (anger)      16.00     6.00     3.50
  1 (disgust)    25.50     6.00     3.75
  0 (anger)      35.25     6.00     2.50
  1 (disgust)    43.75     6.00     6.00
  0 (anger)      55.75     6.00     2.75
  0 (anger)      64.50     6.00     3.00
  0 (anger)      73.50     6.00     2.50
  0 (anger)      82.00     6.00     3.25
  0 (anger)      91.25     6.00     7.50
  0 (anger)     104.75     6.00     3.75
  0 (anger)     114.50     6.00     2.50
  1 (disgust)   123.00     6.00     8.00
  0 (anger)     137.00     6.00     4.50
  0 (anger)     147.50     6.00     3.25
  0 (anger)     156.75     6.00     2.00
  1 (disgust)   164.75     6.00     3.25
  0 (anger)     174.00     6.00     5.50
  1 (disgust)   185.50     6.00     2.50
  0 (anger)     194.00     6.00     2.75
  1 (disgust)   202.75     6.00     4.00
  0 (anger)     212.75     6.00     3.75
  1 (disgust)   222.50     6.00     9.50
  1 (disgust)   238.00     6.00     2.25
  1 (disgust)   246.25     6.00     5.25
  1 (disgust)   257.50     6.00     6.75
  0 (anger)     270.25     6.00     5.50
  0 (anger)     281.75     6.00     2.25
  1 (disgust)   290.00     6.00     2.75
  0 (anger)     298.75     6.00     5.00
  0 (anger)     309.75     6.00     3.00
  0 (anger)     318.75     6.00     5.75
  0 (anger)     330.50     6.00     2.75
  1 (disgust)   339.25     6.00     2.25
  1 (disgust)   347.50     6.00     2.50
  1 (disgust)   356.00     6.00     2.75
  0 (anger)     364.75     6.00     3.00
  0 (anger)     373.75     6.00     2.25
  1 (disgust)   382.00     6.00     2.25
  0 (anger)     390.25     6.00     6.25
  1 (disgust)   402.50     6.00     4.75
  0 (anger)     413.25     6.00     8.50
  0 (anger)     427.75     6.00     4.00
  1 (disgust)   437.75     6.00     2.50
  0 (anger)     446.25     6.00     3.75
  0 (anger)     456.00     6.00     4.50
  0 (anger)     466.50     6.00     2.25
  1 (disgust)   474.75     6.00     5.00
  1 (disgust)   485.75     6.00     4.25
  0 (anger)     496.00     6.00     3.50
  1 (disgust)   505.50     6.00     3.25
  1 (disgust)   514.75     6.00     4.25
  1 (disgust)   525.00     6.00     4.25
  0 (anger)     535.25     6.00     3.50
  0 (anger)     544.75     6.00     7.00
  1 (disgust)   557.75     6.00     6.50
  0 (anger)     570.25     6.00     4.75
  1 (disgust)   581.00     6.00     2.00
  0 (anger)     589.00     6.00     3.00
  0 (anger)     598.00     6.00     0.00

-- run 3 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     2.25
  0 (anger)      16.25     6.00     4.00
  1 (disgust)    26.25     6.00     3.00
  1 (disgust)    35.25     6.00     2.75
  1 (disgust)    44.00     6.00     2.25
  1 (disgust)    52.25     6.00     2.75
  0 (anger)      61.00     6.00     8.00
  1 (disgust)    75.00     6.00     5.25
  1 (disgust)    86.25     6.00     3.00
  1 (disgust)    95.25     6.00     3.75
  0 (anger)     105.00     6.00     6.00
  1 (disgust)   117.00     6.00     2.25
  0 (anger)     125.25     6.00     7.50
  0 (anger)     138.75     6.00     2.75
  1 (disgust)   147.50     6.00     4.25
  1 (disgust)   157.75     6.00     2.00
  1 (disgust)   165.75     6.00     2.25
  0 (anger)     174.00     6.00     2.75
  1 (disgust)   182.75     6.00     4.00
  1 (disgust)   192.75     6.00     3.25
  0 (anger)     202.00     6.00     4.25
  1 (disgust)   212.25     6.00     5.75
  0 (anger)     224.00     6.00     5.50
  1 (disgust)   235.50     6.00     2.75
  1 (disgust)   244.25     6.00     5.50
  1 (disgust)   255.75     6.00     6.50
  1 (disgust)   268.25     6.00     3.75
  1 (disgust)   278.00     6.00     2.00
  0 (anger)     286.00     6.00     4.75
  0 (anger)     296.75     6.00     3.75
  0 (anger)     306.50     6.00     8.50
  1 (disgust)   321.00     6.00     3.50
  0 (anger)     330.50     6.00     2.25
  1 (disgust)   338.75     6.00     3.25
  1 (disgust)   348.00     6.00     2.50
  0 (anger)     356.50     6.00     5.00
  1 (disgust)   367.50     6.00     3.75
  0 (anger)     377.25     6.00     6.25
  0 (anger)     389.50     6.00     6.75
  0 (anger)     402.25     6.00     2.00
  1 (disgust)   410.25     6.00     2.50
  1 (disgust)   418.75     6.00     3.00
  1 (disgust)   427.75     6.00     3.50
  0 (anger)     437.25     6.00     2.50
  1 (disgust)   445.75     6.00     4.50
  1 (disgust)   456.25     6.00     7.00
  0 (anger)     469.25     6.00     4.50
  0 (anger)     479.75     6.00     2.50
  0 (anger)     488.25     6.00     2.25
  1 (disgust)   496.50     6.00     4.75
  1 (disgust)   507.25     6.00     3.25
  0 (anger)     516.50     6.00     9.50
  0 (anger)     532.00     6.00     4.25
  1 (disgust)   542.25     6.00     2.50
  1 (disgust)   550.75     6.00     3.25
  0 (anger)     560.00     6.00     2.50
  0 (anger)     568.50     6.00     3.50
  0 (anger)     578.00     6.00     3.00
  1 (disgust)   587.00     6.00     5.00
  0 (anger)     598.00     6.00     0.00

