-- run 1 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     4.00
  1 (disgust)    18.00     6.00     2.75
  0 (anger)      26.75     6.00     2.00
  1 (disgust)    34.75     6.00     2.50
  1 (disgust)    43.25     6.00     2.25
  0 (anger)      51.50     6.00     3.50
  1 (disgust)    61.00     6.00     8.50
  0 (anger)      75.50     6.00     2.25
  0 (anger)      83.75     6.00     2.00
  0 (anger)      91.75     6.00     2.25
  0 (anger)     100.00     6.00     5.25
  1 (disgust)   111.25     6.00     6.75
  0 (anger)     124.00     6.00     4.50
  1 (disgust)   134.50     6.00     2.50
  1 (disgust)   143.00     6.00     2.25
  1 (disgust)   151.25     6.00     5.00
  1 (disgust)   162.25     6.00     3.75
  1 (disgust)   172.00     6.00     6.25
  0 (anger)     184.25     6.00     4.25
  0 (anger)     194.50     6.00     3.75
  1 (disgust)   204.25     6.00     2.75
  0 (anger)     213.00     6.00     3.25
  1 (disgust)   222.25     6.00     4.25
  1 (disgust)   232.50     6.00     7.00
  1 (disgust)   245.50     6.00     3.75
  0 (anger)     255.25     6.00     2.75
  0 (anger)     264.00     6.00     6.00
  0 (anger)     276.00     6.00     4.75
  0 (anger)     286.75     6.00     2.50
  0 (anger)     295.25     6.00     5.00
  0 (anger)     306.25     6.00     5.50
  1 (disgust)   317.75     6.00     3.25
  0 (anger)     327.00     6.00     6.50
  1 (disgust)   339.50     6.00     2.50
  0 (anger)     348.00     6.00     3.00
  0 (anger)     357.00     6.00     2.50
  1 (disgust)   365.50     6.00     2.50
  1 (disgust)   374.00     6.00     2.00
  0 (anger)     382.00     6.00     3.50
  1 (disgust)   391.50     6.00     2.25
  1 (disgust)   399.75     6.00     9.50
  0 (anger)     415.25     6.00     3.50
  1 (disgust)   424.75     6.00     4.25
  1 (disgust)   435.00     6.00     7.50
  1 (disgust)   448.50     6.00     2.75
  0 (anger)     457.25     6.00     3.25
  1 (disgust)   466.50     6.00     3.75
  1 (disgust)   476.25     6.00     3.00
  1 (disgust)   485.25     6.00     3.00
  0 (anger)     494.25     6.00     8.00
  0 (anger)     508.25     6.00     2.25
  0 (anger)     516.50     6.00     2.75
  0 (anger)     525.25     6.00     3.00
  1 (disgust)   534.25     6.00     4.50
  1 (disgust)   544.75     6.00     3.25
  0 (anger)     554.00     6.00     5.75
  0 (anger)     565.75     6.00     4.75
  0 (anger)     576.50     6.00     4.00
  1 (disgust)   586.50     6.00     5.50
  1 (disgust)   598.00     6.00     0.00

-- run 2 events --
class            start      dur     rest
-----            -----     ----     ----
  0 (anger)       8.00     6.00     2.25
  1 (disgust)    16.25     6.00     2.50
  0 (anger)      24.75     6.00     3.75
  1 (disgust)    34.50     6.00     4.00
  0 (anger)      44.50     6.00     5.50
  0 (anger)      56.00     6.00     3.00
  1 (disgust)    65.00     6.00     2.50
  1 (disgust)    73.50     6.00     3.75
  1 (disgust)    83.25     6.00     8.00
  0 (anger)      97.25     6.00     4.25
  1 (disgust)   107.50     6.00     3.00
  1 (disgust)   116.50     6.00     2.50
  0 (anger)     125.00     6.00     2.00
  0 (anger)     133.00     6.00     4.75
  1 (disgust)   143.75     6.00     4.00
  1 (disgust)   153.75     6.00     2.50
  0 (anger)     162.25     6.00     3.50
  0 (anger)     171.75     6.00     2.25
  1 (disgust)   180.00     6.00     2.50
  0 (anger)     188.50     6.00     2.25
  1 (disgust)   196.75     6.00     3.00
  1 (disgust)   205.75     6.00     3.50
  1 (disgust)   215.25     6.00     3.25
  1 (disgust)   224.50     6.00     3.75
  0 (anger)     234.25     6.00     2.00
  0 (anger)     242.25     6.00     5.50
  0 (anger)     253.75     6.00     2.75
  0 (anger)     262.50     6.00     3.00
  0 (anger)     271.50     6.00     7.00
  0 (anger)     284.50     6.00     5.75
  1 (disgust)   296.25     6.00     6.50
  0 (anger)     308.75     6.00     6.00
  1 (disgust)   320.75     6.00     3.25
  1 (disgust)   330.00     6.00     4.50
  0 (anger)     340.50     6.00     2.25
  0 (anger)     348.75     6.00     2.75
  1 (disgust)   357.50     6.00     4.25
  1 (disgust)   367.75     6.00     3.25
  0 (anger)     377.00     6.00     2.25
  0 (anger)     385.25     6.00     2.50
  0 (anger)     393.75     6.00     8.50
  1 (disgust)   408.25     6.00     2.75
  1 (disgust)   417.00     6.00     2.75
  1 (disgust)   425.75     6.00     9.50
  0 (anger)     441.25     6.00     3.75
  1 (disgust)   451.00     6.00     4.75
  1 (disgust)   461.75     6.00     7.50
  1 (disgust)   475.25     6.00     4.25
  1 (disgust)   485.50     6.00     3.25
  0 (anger)     494.75     6.00     3.50
  0 (anger)     504.25     6.00     6.75
  0 (anger)     517.00     6.00     6.25
  1 (disgust)   529.25     6.00     5.25
  0 (anger)     540.50     6.00     2.00
  1 (disgust)   548.50     6.00     2.25
  1 (disgust)   556.75     6.00     2.75
  1 (disgust)   565.50     6.00     5.00
  0 (anger)     576.50     6.00     4.50
  0 (anger)     587.00     6.00     5.00
  0 (anger)     598.00     6.00     0.00

-- run 3 events --
class            start      dur     rest
-----            -----     ----     ----
  1 (disgust)     8.00     6.00     2.25
  1 (disgust)    16.25     6.00     3.00
  1 (disgust)    25.25     6.00     2.50
